# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=504 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.433433Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1074,5,1398,D69-77,220,5,31,13.417,11.002,0.82,0.161,0.163,0,1,0.164,0.692,0.308,0.189,38.0293,22.1139,0.4185,1,0,242.856,268.531,276.172,101316,109,10289,531.782,210.317,18024.951
1075,5,1301,D58-69,220,5,31,15.128,12.822,0.848,0.161,0.16,0,1,0.306,0.67,0.33,0.453,26.0024,19.6126,0.2457,1,0,267.396,305.793,326.521,101367,109,10290,511.01,203.047,18032.651
1076,5,1004,D35-47,260,6,37,14.287,12.446,0.871,0.162,0.159,0,1,0.316,0.674,0.326,0.408,32.5861,24.579,0.2457,1,0,253.529,279.493,321.395,101418,109,10291,508.678,202.362,18040.845
1077,5,1169,D35-47,340,7,49,16.671,14.453,0.867,0.143,0.142,0,1,0.279,0.673,0.327,0.285,24.579,26.6381,0.0838,0,0,269.944,311.304,334.463,101467,109,10292,507.449,199.036,18046.313
1078,5,1057,D94-105,260,6,37,15.008,12.854,0.856,0.162,0.16,0,1,0.177,0.695,0.305,0.315,40.5648,23.398,0.4232,1,0,237.532,285.396,281.149,101518,109,10293,533.383,211.009,18053.975
1079,5,1363,D58-69,340,7,49,15.642,13.98,0.894,0.143,0.139,0,1,0.44,0.674,0.326,0.409,19.6126,28.3912,0.4476,1,0,237.398,268.668,312.124,101567,109,10294,492.095,193.662,18060.059
1080,5,1150,D26-35,380,9,54,15.197,13.03,0.857,0.167,0.164,0,1,0.113,0.652,0.348,0.145,18.3169,34.0337,0.8581,1,0,238.495,278.291,315.182,101618,109,10295,539.755,213.914,18067.52
1081,5,1299,D69-77,260,6,37,15.675,13.466,0.859,0.162,0.16,0,1,0.364,0.686,0.314,0.507,22.1139,22.4029,0.0131,0,0,246.295,292.697,316.236,101669,109,10296,545.053,215.093,18074.387
1082,5,1199,D47-58,300,6,43,13.93,12.681,0.91,0.14,0.135,0,1,0.174,0.655,0.345,0.364,28.7604,27.9652,0.0276,0,0,230.59,246.667,300.128,101717,109,10297,509.867,199.384,18082.14
1083,5,1122,D35-47,340,7,49,12.51,11.107,0.888,0.143,0.14,0,1,0.038,0.664,0.336,0.216,24.579,35.4968,0.4442,1,0,238.442,284.253,281.737,101766,109,10298,525.691,205.421,18091.958
1084,5,1367,D26-35,380,8,54,14.191,12.447,0.877,0.148,0.146,0,1,0.375,0.688,0.312,0.339,34.0337,35.3001,0.0372,0,0,219.524,259.597,294.698,101815,109,10299,511.639,201.296,18100.066
1085,5,1179,D35-47,300,6,43,15.13,13.807,0.913,0.14,0.134,0,1,0.099,0.652,0.348,0.348,35.4968,25.7477,0.2746,1,0,263.269,290.735,341.871,101863,109,10300,522.626,203.849,18106.354
1086,5,1206,D18-26,300,6,43,13.591,11.947,0.879,0.14,0.138,0,1,0.265,0.636,0.364,0.517,27.5275,28.6635,0.0413,0,0,246.752,280.335,307.02,101911,109,10301,510.952,199.763,18115.06
1087,5,1099,D77-86,220,5,31,13.049,10.902,0.835,0.161,0.162,0,1,0.203,0.698,0.302,0.277,44.1183,22.7366,0.4846,1,0,220.419,262.425,299.307,101962,109,10302,489.535,195.531,18125.255
1088,5,1337,D86-94,340,7,49,14.183,12.656,0.892,0.143,0.139,0,1,0.221,0.665,0.335,0.39,37.0103,31.3117,0.154,0,0,244.451,265.476,300.876,102011,109,10303,481.964,190.116,18133.059
1089,5,1354,D58-69,220,5,31,14.531,12.752,0.878,0.161,0.157,0,1,0.216,0.682,0.318,0.238,28.3912,20.4179,0.2808,1,0,221.788,263.386,266.044,102062,109,10304,539.076,212.87,18140.849
1090,5,1239,D47-58,420,9,60,13.891,12.441,0.896,0.15,0.145,0,1,0.077,0.675,0.325,0.216,28.7604,39.9857,0.3903,1,0,234.06,267.228,286.056,102112,109,10305,484.252,191.988,18148.976
1091,5,1073,D10-18,460,10,66,12.885,10.805,0.839,0.152,0.153,0,1,0.447,0.671,0.329,0.576,21.377,47.3388,1.2145,1,0,234.153,269.935,299.969,102162,109,10306,499.937,197.705,18159.239
1092,5,1079,D47-58,420,9,60,17.153,14.61,0.852,0.15,0.15,0,1,0.491,0.685,0.315,0.598,39.9857,32.3823,0.1902,0,0,237.494,264.938,283.443,102212,109,10307,497.479,196.618,18164.545
1093,5,1126,D47-58,460,10,66,12.512,10.725,0.857,0.152,0.151,0,1,0.305,0.681,0.319,0.317,39.9857,48.7485,0.2191,1,0,216.791,263.386,289.084,102262,109,10308,500.354,197.851,18174.912
1094,5,1354,D35-47,220,5,31,11.032,9.844,0.892,0.161,0.156,0,1,0.358,0.649,0.351,0.321,25.7477,26.8927,0.0445,0,0,248.36,271.041,307.084,102313,109,10309,489.675,195.58,18186.483
1095,5,1120,D69-77,220,5,31,13.567,12.022,0.886,0.161,0.157,0,1,0.288,0.66,0.34,0.373,22.1139,21.8692,0.0111,0,0,219.539,249.817,253.707,102364,109,10310,491.411,196.187,18195.222
1096,5,1153,D58-69,220,5,31,16.058,13.384,0.834,0.161,0.162,0,1,0.049,0.689,0.311,0.286,20.4179,18.4767,0.0951,0,0,267.804,296.02,310.198,102415,109,10311,529.034,209.356,18202.191
1097,5,1038,D18-26,340,7,49,14.202,12.024,0.847,0.143,0.144,0,1,0.195,0.66,0.34,0.453,27.5275,31.2687,0.1359,0,0,236.282,271.267,280.193,102464,109,10312,483.74,190.738,18210.816
1098,5,1329,D26-35,220,5,31,14.086,11.631,0.826,0.161,0.163,0,1,0.449,0.659,0.341,0.561,34.0337,21.0622,0.3811,1,0,226.159,241.165,280.554,102515,109,10313,537.591,212.351,18220.064
1099,5,1190,D35-47,460,10,66,14.377,12.706,0.884,0.152,0.148,0,1,0.047,0.675,0.325,0.353,25.7477,42.4253,0.6477,1,0,252.68,289.228,319.435,102565,109,10314,485.942,192.807,18227.855
1100,5,1117,D47-58,260,6,37,15.295,13.234,0.865,0.162,0.159,0,1,0.027,0.656,0.344,0.181,48.7485,22.9588,0.529,1,0,224.737,246.429,292.066,102616,109,10315,496.104,197.961,18235.024
1101,5,1233,D94-105,300,6,43,12.4,11.085,0.894,0.14,0.136,0,1,0.144,0.668,0.332,0.373,23.398,31.4163,0.3427,1,0,212.478,258.003,269.172,102664,109,10316,499.732,195.836,18244.851
1102,5,1318,D35-47,460,11,66,16.809,13.797,0.821,0.167,0.168,0,1,0.482,0.683,0.317,0.539,42.4253,37.2482,0.122,0,0,241.89,269.407,293.688,102715,109,10317,510.748,203.762,18251.314
1103,5,1105,D26-35,340,8,49,11.703,9.568,0.818,0.163,0.165,0,1,0.008,0.646,0.354,0.258,21.0622,39.3134,0.8665,1,0,268.556,313.592,314.965,102766,109,10318,547.074,215.966,18263.255
1104,5,1106,D47-58,340,7,49,14.117,12.297,0.871,0.143,0.141,0,1,0.061,0.695,0.305,0.254,22.9588,31.4562,0.3701,1,0,240.584,259.688,300.441,102815,109,10319,478.761,188.995,18271.526
1105,5,1186,D10-18,340,7,49,13.521,12.02,0.889,0.143,0.14,0,1,0.312,0.688,0.312,0.516,47.3388,32.844,0.3062,1,0,271.166,317.195,324.45,102864,109,10320,521.899,204.093,18280.157
1106,5,1386,D47-58,340,7,49,15.37,13.938,0.907,0.143,0.138,0,1,0.433,0.679,0.321,0.541,31.4562,28.8919,0.0815,0,0,235.582,264.748,270.983,102913,109,10321,509.475,199.745,18286.295
1107,5,1108,D94-105,220,5,31,11.342,9.487,0.836,0.161,0.162,0,1,0.324,0.663,0.337,0.352,31.4163,26.1581,0.1674,0,0,252.297,295.813,311.594,102964,109,10322,509.154,202.397,18298.329
1108,5,1348,D69-77,380,8,54,14.042,12.552,0.894,0.148,0.144,0,1,0.399,0.64,0.36,0.353,22.1139,35.6741,0.6132,1,0,266.444,303.943,328.058,103013,109,10323,490.462,193.884,18306.301
1109,5,1070,D69-77,460,11,66,17.111,14.785,0.864,0.167,0.164,0,1,0.298,0.708,0.292,0.323,35.6741,36.5909,0.0257,0,0,220.772,251.809,289.465,103064,109,10324,546.119,216.142,18311.481
1110,5,1104,D47-58,300,6,43,16.012,14.436,0.902,0.14,0.135,0,1,0.223,0.653,0.347,0.47,31.4562,24.3292,0.2266,1,0,245.406,287.257,276.103,103112,109,10325,499.535,195.768,18316.951
1111,5,1301,D26-35,380,8,54,16.608,14.875,0.896,0.148,0.144,0,1,0.107,0.651,0.349,0.221,39.3134,30.1615,0.2328,1,0,269.435,306.915,327.252,103161,109,10326,532.716,208.673,18321.902
1112,5,1366,D94-105,380,8,54,16.615,14.726,0.886,0.148,0.145,0,1,0.128,0.663,0.337,0.318,31.4163,30.1487,0.0403,0,0,271.477,314.022,334.497,103210,109,10327,504.301,198.728,18327.047
1113,5,1034,D26-35,460,10,66,16.193,13.832,0.854,0.152,0.151,0,1,0.236,0.681,0.319,0.246,30.1615,37.668,0.2489,1,0,242.084,269.981,305.888,103260,109,10328,530.724,208.481,18333.374
1114,5,1395,D94-105,380,8,54,13.862,11.757,0.848,0.148,0.149,0,1,0.221,0.68,0.32,0.263,31.4163,36.1365,0.1502,0,0,267.946,285.037,327.922,103309,109,10329,479.263,189.964,18342.379
1115,5,1015,D10-18,340,7,49,14.111,12.607,0.893,0.143,0.139,0,1,0.418,0.695,0.305,0.429,32.844,31.4714,0.0418,0,0,257.074,290.786,307.866,103358,109,10330,483.085,190.508,18350.247
1116,5,1326,D35-47,380,10,54,15.625,13.405,0.858,0.185,0.181,0,1,0.213,0.686,0.314,0.273,42.4253,34.1617,0.1948,0,0,265.834,308.906,320.547,103411,109,10331,531.769,213.897,18357.332
1117,5,1174,D86-94,460,10,66,13.572,11.786,0.868,0.152,0.15,0,1,0.178,0.669,0.331,0.192,37.0103,44.9435,0.2144,1,0,251.073,277.899,330.962,103461,109,10332,485.233,192.559,18366.32
1118,5,1082,D94-105,380,8,54,14.861,13.053,0.878,0.148,0.146,0,1,0.197,0.695,0.305,0.239,31.4163,33.7074,0.0729,0,0,224.708,249.367,268.121,103510,109,10333,503.949,198.604,18373.641
1119,5,1158,D35-47,220,5,31,13.182,11.351,0.861,0.161,0.159,0,1,0.37,0.669,0.331,0.364,42.4253,22.5067,0.4695,1,0,229.114,261.533,292.495,103561,109,10334,539.149,212.896,18383.252
1120,5,1342,D26-35,380,10,54,12.898,10.516,0.815,0.185,0.185,0,1,0.29,0.665,0.335,0.359,37.668,41.3838,0.0986,0,0,240.532,289.984,294.553,103614,109,10335,541.301,217.233,18394.092
1121,5,1383,D18-26,460,11,66,16.743,14.042,0.839,0.167,0.166,0,1,0.486,0.684,0.316,0.574,27.5275,37.3962,0.3585,1,0,238.398,262.58,302.291,103665,109,10336,547.894,216.763,18400.237
1122,5,1122,D18-26,420,9,60,16.762,14.688,0.876,0.15,0.147,0,1,0.377,0.684,0.316,0.404,37.3962,33.137,0.1139,0,0,251.82,283.979,286.878,103715,109,10337,494.193,195.468,18405.443
1123,5,1324,D35-47,300,6,43,13.6,11.992,0.882,0.14,0.137,0,1,0.362,0.669,0.331,0.414,22.5067,28.6449,0.2727,1,0,237.016,260.687,284.923,103763,109,10338,503.598,197.19,18414.09
1124,5,1204,D18-26,460,10,66,14.868,12.67,0.852,0.152,0.151,0,1,0.317,0.657,0.343,0.494,37.3962,41.0251,0.097,0,0,231.955,259.448,267.159,103813,109,10339,506.765,200.095,18421.929
1125,5,1298,D86-94,380,10,54,13.263,11.206,0.845,0.185,0.182,0,1,0.052,0.645,0.355,0.226,44.9435,40.2449,0.1045,0,0,241.614,261.26,291.22,103866,109,10340,555.844,222.323,18431.872
1126,5,1183,D18-26,260,6,37,14.668,12.714,0.867,0.162,0.159,0,1,0.457,0.658,0.342,0.624,37.3962,23.9404,0.3598,1,0,237.023,286.371,316.331,103917,109,10341,532.45,210.682,18439.716
1127,5,1205,D18-26,220,5,31,14.945,13.261,0.887,0.161,0.156,0,1,0.26,0.671,0.329,0.417,23.9404,19.8522,0.1708,0,0,248.359,293.978,286.394,103968,109,10342,516.843,205.089,18446.845
1128,5,1135,D58-69,460,10,66,14.543,12.882,0.886,0.152,0.148,0,1,0.174,0.702,0.298,0.264,20.4179,41.9421,1.0542,1,0,275.217,306.764,334.999,104018,109,10343,511.044,201.593,18454.408
1129,5,1281,D18-26,300,6,43,15.105,13.327,0.882,0.14,0.137,0,1,0.023,0.645,0.355,0.22,23.9404,25.7894,0.0772,0,0,233.445,272.398,275.785,104066,109,10344,501.067,196.304,18461.32
1130,5,1153,D69-77,260,6,37,17.405,15.376,0.883,0.162,0.158,0,1,0.092,0.679,0.321,0.381,35.6741,20.176,0.4344,1,0,252.067,293.308,302.945,104117,109,10345,529.404,209.616,18465.704
1131,5,1203,D58-69,380,8,54,15.518,13.896,0.896,0.148,0.144,0,1,0.467,0.684,0.316,0.57,41.9421,32.2813,0.2303,1,0,246.474,275.389,295.343,104166,109,10346,484.24,191.706,18471.928
1132,5,1316,D26-35,220,5,31,11.577,10.311,0.891,0.161,0.156,0,1,0.276,0.675,0.325,0.378,37.668,25.6269,0.3197,1,0,264.653,304.861,304.197,104217,109,10347,544.273,214.689,18482.891
1133,5,1185,D77-86,340,7,49,14.308,12.851,0.898,0.143,0.139,0,1,0.15,0.652,0.348,0.322,22.7366,31.0369,0.3651,1,0,257.632,279.167,329.135,104266,109,10348,531.407,207.421,18490.442
1134,5,1309,D18-26,460,10,66,13.291,11.313,0.851,0.152,0.151,0,1,0.446,0.653,0.347,0.548,23.9404,45.8909,0.9169,1,0,228.951,252.419,297.109,104316,109,10349,486.004,192.829,18500.045
1135,5,1257,D18-26,220,5,31,19.542,16.727,0.856,0.161,0.16,0,1,0.027,0.64,0.36,0.144,45.8909,15.1822,0.6692,1,0,226.165,250.612,273.941,104367,109,10350,489.645,195.569,18502.668
1136,5,1334,D94-105,220,5,31,14.491,12.124,0.837,0.161,0.162,0,1,0.012,0.646,0.354,0.236,31.4163,20.4734,0.3483,1,0,268.339,303.159,345.507,104418,109,10351,504.385,200.728,18511.275
1137,5,1398,D35-47,220,5,31,13.114,11.122,0.848,0.161,0.16,0,1,0.436,0.686,0.314,0.376,28.6449,22.6239,0.2102,1,0,247.775,293.914,316.005,104469,109,10352,498.697,198.738,18521.183
1138,5,1169,D47-58,220,5,31,14.26,12.628,0.886,0.161,0.157,0,1,0.391,0.653,0.347,0.332,24.3292,20.8055,0.1448,0,0,256.865,284.291,302.504,104520,109,10353,489.524,195.527,18529.135
1139,5,1309,D35-47,420,9,60,15.574,13.472,0.865,0.15,0.148,0,1,0.253,0.662,0.338,0.379,22.6239,35.6655,0.5765,1,0,236.084,263.096,301.103,104570,109,10354,510.527,201.185,18535.921
1140,5,1123,D26-35,460,10,66,12.441,11.043,0.888,0.152,0.148,0,1,0.462,0.647,0.353,0.468,25.6269,49.0283,0.9132,1,0,243.397,262.435,286.82,104620,109,10355,488.805,193.809,18545.874
1141,5,1329,D58-69,300,6,43,16.103,14.042,0.872,0.14,0.138,0,1,0.206,0.685,0.315,0.43,32.2813,24.1916,0.2506,1,0,267.542,308.326,341.68,104668,109,10356,480.676,189.167,18551.857
1142,5,1400,D18-26,460,10,66,11.032,9.958,0.903,0.152,0.146,0,1,0.341,0.663,0.337,0.43,15.1822,55.2898,2.6417,1,0,273.862,301.064,312.859,104718,109,10357,496.356,196.452,18563.22
1143,5,1318,D58-69,260,6,37,15.619,13.361,0.855,0.162,0.16,0,1,0.091,0.66,0.34,0.236,24.1916,22.4833,0.0706,0,0,265.225,301.204,326.077,104769,109,10358,514.636,204.447,18570.223
1144,5,1241,D18-26,260,6,37,13.86,11.948,0.862,0.162,0.16,0,1,0.054,0.688,0.312,0.311,55.2898,25.336,0.5418,1,0,265.272,289.466,333.919,104820,109,10359,505.772,201.345,18579.064
1145,5,1028,D47-58,260,7,37,15.837,12.858,0.812,0.189,0.189,0,1,0.429,0.685,0.315,0.503,24.3292,23.2169,0.0457,0,0,253.586,292.535,312.226,104873,109,10361,509.78,206.801,18586.884
1146,5,1258,D18-26,260,6,37,13.825,11.979,0.867,0.162,0.159,0,1,0.345,0.647,0.353,0.55,25.336,25.4009,0.0026,0,0,236.577,251.918,316.33,104924,109,10362,492.315,196.635,18595.684
1147,5,1124,D69-77,340,7,49,15.631,13.361,0.855,0.143,0.143,0,1,0.302,0.642,0.358,0.405,20.176,28.4095,0.4081,1,0,262.375,291.969,298.546,104973,109,10363,506.67,198.763,18602.572
1148,5,1289,D69-77,260,6,37,16.538,13.941,0.843,0.162,0.162,0,1,0.471,0.644,0.356,0.565,28.4095,21.2342,0.2526,1,0,227.337,255.27,293.475,105024,109,10364,541.771,213.944,18608.821
1149,5,1108,D77-86,460,12,66,14.014,11.924,0.851,0.182,0.179,0,1,0.401,0.658,0.342,0.341,31.0369,45.8469,0.4772,1,0,274.276,315.827,320.078,105077,109,10365,508.906,205.39,18617.811
1150,5,1023,D69-77,460,13,66,14.134,11.241,0.795,0.197,0.198,0,1,0.131,0.673,0.327,0.252,21.2342,46.6291,1.1959,1,0,277.884,297.761,321.181,105131,109,10367,538.283,217.945,18627.779
1151,5,1198,D47-58,460,10,66,15.508,13.625,0.879,0.152,0.149,0,1,0.342,0.675,0.325,0.35,24.3292,39.3314,0.6166,1,0,253.949,298.419,309.481,105181,109,10368,492.588,195.133,18634.376
1152,5,1076,D47-58,300,6,43,15.643,13.356,0.854,0.14,0.14,0,1,0.078,0.67,0.33,0.336,39.3314,24.9026,0.3669,1,0,244.01,261.793,307.975,105229,109,10369,525.222,204.758,18641.251
1153,5,1325,D35-47,260,7,37,15.39,13.087,0.85,0.189,0.185,0,1,0.147,0.658,0.342,0.332,35.6655,23.8909,0.3301,1,0,281.859,326.31,324.256,105282,109,10371,538.555,216.873,18648.773
1154,5,1332,D18-26,340,7,49,13.225,11.404,0.862,0.143,0.142,0,1,0.061,0.669,0.331,0.181,25.336,33.5794,0.3254,1,0,235.546,255.13,272.71,105331,109,10372,477.076,188.405,18658.204
1155,5,1176,D10-18,380,8,54,13.461,11.676,0.867,0.148,0.147,0,1,0.039,0.691,0.309,0.114,32.844,37.213,0.133,0,0,231.579,265.234,310.408,105380,109,10373,530.742,207.982,18667.314
1156,5,1301,D18-26,260,7,37,16.361,13.247,0.81,0.189,0.189,0,1,0.427,0.669,0.331,0.423,33.5794,22.4727,0.3308,1,0,236.428,273.353,284.813,105433,109,10375,549.912,220.848,18674.629
1157,5,1372,D94-105,420,9,60,13.565,11.488,0.847,0.15,0.15,0,1,0.362,0.691,0.309,0.503,20.4734,40.9461,1.0,1,0,239.015,258.561,313.101,105483,109,10376,523.201,205.62,18683.994
1158,5,1160,D94-105,340,7,49,15.818,13.602,0.86,0.143,0.143,0,1,0.234,0.656,0.344,0.326,40.9461,28.074,0.3144,1,0,220.918,251.259,255.774,105532,109,10377,505.553,198.372,18690.569
1159,5,1350,D35-47,220,5,31,15.93,13.191,0.828,0.161,0.162,0,1,0.326,0.649,0.351,0.308,23.8909,18.6245,0.2204,1,0,218.823,268.355,277.567,105583,109,10378,488.402,195.134,18697.788
1160,5,1164,D86-94,300,6,43,14.887,13.458,0.904,0.14,0.135,0,1,0.16,0.682,0.318,0.226,44.9435,26.1679,0.4178,1,0,222.547,252.631,262.775,105631,109,10379,511.608,199.993,18704.53
1161,5,1080,D10-18,420,10,60,14.146,11.64,0.823,0.167,0.168,0,1,0.279,0.684,0.316,0.279,32.844,40.4132,0.2305,1,0,243.531,271.073,321.915,105682,109,10380,519.906,206.967,18713.798
1162,5,1230,D86-94,460,13,66,14.399,11.966,0.831,0.197,0.194,0,1,0.259,0.654,0.346,0.333,26.1679,45.7725,0.7492,1,0,270.654,320.217,304.272,105736,109,10382,563.286,226.696,18722.824
1163,5,1371,D47-58,300,8,43,15.455,13.202,0.854,0.186,0.182,0,1,0.215,0.676,0.324,0.262,24.9026,27.3062,0.0965,0,0,254.185,289.126,305.111,105789,109,10383,556.136,222.555,18730.178
1164,5,1019,D26-35,460,10,66,12.876,11.601,0.901,0.152,0.146,0,1,0.478,0.661,0.339,0.441,49.0283,47.3704,0.0338,0,0,261.204,288.886,340.423,105839,109,10384,508.623,200.745,18739.406
1165,5,1259,D69-77,300,6,43,13.743,12.004,0.874,0.14,0.138,0,1,0.466,0.652,0.348,0.6,46.6291,28.347,0.3921,1,0,240.163,289.897,289.776,105887,109,10385,499.956,195.915,18748.037
1166,5,1211,D58-69,220,6,31,14.878,12.336,0.829,0.194,0.191,0,1,0.454,0.677,0.323,0.404,24.1916,21.0646,0.1293,0,0,263.008,310.7,325.391,105941,109,10387,555.096,223.316,18756.561
1167,5,1219,D58-69,220,5,31,16.427,14.49,0.882,0.161,0.157,0,1,0.041,0.672,0.328,0.347,24.1916,18.0609,0.2534,1,0,252.054,285.721,316.891,105992,109,10388,489.839,195.637,18762.091
1168,5,1320,D94-105,340,7,49,13.814,12.512,0.906,0.143,0.138,0,1,0.007,0.642,0.358,0.342,28.074,32.1463,0.1451,0,0,261.604,299.231,320.736,106041,109,10389,503.161,197.535,18770.083
1169,5,1347,D18-26,380,8,54,15.224,13.562,0.891,0.148,0.144,0,1,0.24,0.685,0.315,0.467,22.4727,32.9044,0.4642,1,0,228.839,262.283,277.871,106090,109,10390,527.61,206.886,18776.741
1170,5,1208,D58-69,420,9,60,16.335,14.558,0.891,0.15,0.146,0,1,0.264,0.661,0.339,0.299,18.0609,34.0029,0.8827,1,0,245.554,285.208,299.626,106140,109,10391,513.262,202.142,18782.115
1171,5,1099,D35-47,220,5,31,17.92,15.503,0.865,0.161,0.159,0,1,0.164,0.669,0.331,0.182,18.6245,16.5564,0.111,0,0,238.938,281.007,303.962,106191,109,10392,522.166,206.951,18786.328
1172,5,1009,D35-47,300,7,43,10.79,9.464,0.877,0.163,0.159,0,1,0.198,0.652,0.348,0.331,18.6245,37.593,1.0185,1,0,261.579,311.27,333.224,106242,109,10393,488.465,195.381,18798.402
1173,5,1058,D69-77,380,8,54,13.236,11.604,0.877,0.148,0.146,0,1,0.347,0.699,0.301,0.4,28.347,37.8448,0.3351,1,0,253.776,296.734,309.178,106291,109,10394,509.805,200.654,18807.606
1174,5,1385,D18-26,380,8,54,15.748,14.026,0.891,0.148,0.144,0,1,0.443,0.678,0.322,0.392,32.9044,31.8084,0.0333,0,0,215.001,238.169,267.403,106340,109,10395,500.022,197.23,18813.661
1175,5,1061,D26-35,220,6,31,16.027,13.085,0.816,0.194,0.193,0,1,0.021,0.686,0.314,0.262,49.0283,19.5552,0.6011,1,0,244.143,275.651,281.397,106394,109,10397,526.316,213.243,18821.212
1176,5,1302,D69-77,260,6,37,16.867,14.81,0.878,0.162,0.158,0,1,0.148,0.683,0.317,0.298,37.8448,20.8192,0.4499,1,0,225.64,267.772,302.174,106445,109,10398,535.214,211.649,18826.332
1177,5,1246,D35-47,220,5,31,17.466,14.788,0.847,0.161,0.16,0,1,0.2,0.639,0.361,0.39,37.593,16.9869,0.5481,1,0,254.635,303.184,332.27,106496,109,10399,533.413,210.888,18831.475
1178,5,1167,D10-18,380,8,54,13.759,12.321,0.895,0.148,0.144,0,1,0.404,0.693,0.307,0.549,40.4132,36.4063,0.0991,0,0,218.652,264.704,255.465,106545,109,10400,482.206,190.994,18839.747
1179,5,1097,D35-47,460,14,66,14.601,11.383,0.78,0.212,0.213,0,2,0.449,0.671,0.329,0.402,16.9869,46.2879,1.7249,1,0,257.21,293.414,295.727,106601,109,10402,522.803,214.799,18849.623
1180,5,1338,D94-105,420,9,60,14.384,12.229,0.85,0.15,0.15,0,1,0.053,0.65,0.35,0.306,28.074,38.6158,0.3755,1,0,247.883,290.402,285.696,106651,109,10403,509.134,200.697,18858.025
1181,5,1122,D94-105,220,6,31,13.178,10.996,0.834,0.194,0.191,0,1,0.393,0.63,0.37,0.409,38.6158,23.7825,0.3841,1,0,266.4,308.339,316.96,106705,109,10405,540.282,218.131,18868.292
1182,5,1362,D69-77,380,11,54,15.229,12.743,0.837,0.204,0.2,0,1,0.167,0.688,0.312,0.419,20.8192,36.1544,0.7366,1,0,261.59,288.283,326.299,106760,109,10407,515.172,210.866,18876.348
1183,5,1045,D58-69,300,8,43,15.574,12.663,0.813,0.186,0.186,0,1,0.068,0.662,0.338,0.342,34.0029,27.0972,0.2031,1,0,245.926,286.403,316.177,106813,109,10408,551.819,221.044,18884.402
1184,5,1342,D35-47,260,8,37,12.428,10.048,0.808,0.216,0.214,0,2,0.258,0.645,0.355,0.384,46.2879,30.9441,0.3315,1,0,291.036,312.1,336.127,106869,109,10410,526.511,216.711,18896.037
1185,5,1225,D10-18,300,8,43,14.583,11.669,0.8,0.186,0.187,0,1,0.392,0.641,0.359,0.521,40.4132,28.939,0.2839,1,0,252.062,292.203,331.527,106922,109,10411,527.571,212.557,18905.384
1186,5,1097,D18-26,220,5,31,13.674,11.88,0.869,0.161,0.158,0,1,0.127,0.678,0.322,0.377,32.9044,21.6973,0.3406,1,0,226.845,256.514,268.432,106973,109,10412,524.08,207.622,18914.308
1187,5,1149,D18-26,340,8,49,15.514,13.091,0.844,0.163,0.163,0,1,0.258,0.682,0.318,0.385,21.6973,29.6561,0.3668,1,0,257.374,282.397,293.068,107024,109,10413,498.267,198.883,18921.669
1188,5,1332,D69-77,260,8,37,10.403,8.674,0.834,0.216,0.211,0,2,0.156,0.676,0.324,0.266,36.1544,36.9696,0.0225,0,0,235.188,277.141,281.742,107080,109,10415,525.804,216.464,18935.09
1189,5,1253,D77-86,340,8,49,13.247,11.231,0.848,0.163,0.162,0,1,0.478,0.661,0.339,0.55,45.8469,34.7323,0.2424,1,0,262.781,308.999,311.938,107131,109,10416,537.169,212.499,18944.87
1190,5,1136,D94-105,420,12,60,13.503,10.501,0.778,0.2,0.202,0,2,0.02,0.691,0.309,0.2,23.7825,44.7888,0.8833,1,0,269.71,298.541,337.98,107186,109,10418,533.037,216.563,18955.819
1191,5,1329,D26-35,380,8,54,15.53,13.703,0.882,0.148,0.145,0,1,0.192,0.671,0.329,0.232,19.5552,32.2559,0.6495,1,0,220.352,263.586,252.579,107235,109,10419,478.993,189.87,18962.294
1192,5,1105,D10-18,340,11,49,14.271,11.496,0.806,0.224,0.221,0,2,0.485,0.666,0.334,0.41,28.939,35.7214,0.2344,1,0,267.629,284.788,321.541,107292,109,10421,524.987,217.419,18972.096
1193,5,1364,D86-94,380,12,54,15.588,12.206,0.783,0.222,0.222,0,2,0.124,0.671,0.329,0.165,45.7725,36.4172,0.2044,1,0,256.79,289.696,309.59,107349,109,10423,537.243,221.368,18980.962
1194,5,1305,D86-94,220,5,31,15.436,13.705,0.888,0.161,0.156,0,1,0.307,0.663,0.337,0.381,36.4172,19.2213,0.4722,1,0,267.548,296.599,337.004,107400,109,10424,498.535,198.681,18987.514
1195,5,1041,D10-18,460,10,66,13.634,11.87,0.871,0.152,0.149,0,1,0.159,0.682,0.318,0.348,35.7214,44.7391,0.2524,1,0,250.809,281.231,294.343,107450,109,10425,519.737,204.635,18996.391
