# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=502 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.296906Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1048,5,1072,D94-105,460,10,66,15.467,13.837,0.895,0.152,0.147,0,1,0.242,0.686,0.314,0.285,32.7635,39.4367,0.2037,1,0,261.562,280.426,294.531,99779,106,10188,505.126,199.521,17675.673
1049,5,1376,D86-94,340,7,49,16.169,14.109,0.873,0.143,0.141,0,1,0.411,0.688,0.312,0.427,30.4314,27.4652,0.0975,0,0,234.526,279.667,281.997,99828,106,10189,534.512,208.508,17681.589
1050,5,1298,D18-26,300,6,43,15.397,13.879,0.901,0.14,0.135,0,1,0.253,0.652,0.348,0.36,44.6122,25.3018,0.4328,1,0,244.146,273.337,311.836,99876,106,10190,527.858,205.681,17687.784
1051,5,1348,D35-47,260,6,37,12.123,10.248,0.845,0.162,0.161,0,1,0.216,0.668,0.332,0.407,39.6428,28.9669,0.2693,1,0,270.766,317.04,332.43,99927,106,10191,516.209,204.997,17698.834
1052,5,1195,D69-77,460,10,66,14.852,13.16,0.886,0.152,0.148,0,1,0.237,0.71,0.29,0.328,25.5238,41.0694,0.6091,1,0,244.894,280.879,323.147,99977,106,10192,489.606,194.089,17706.036
1053,5,1248,D77-86,380,8,54,13.092,11.411,0.872,0.148,0.146,0,1,0.355,0.661,0.339,0.533,40.638,38.2634,0.0584,0,0,261.401,297.017,306.003,100026,106,10193,488.176,193.084,17715.491
1054,5,1394,D18-26,460,10,66,14.411,12.413,0.861,0.152,0.15,0,1,0.154,0.689,0.311,0.268,25.3018,42.3267,0.6729,1,0,273.531,298.327,310.055,100076,106,10194,494.011,195.631,17723.663
1055,5,1259,D18-26,220,5,31,17.77,15.113,0.85,0.161,0.16,0,1,0.008,0.686,0.314,0.115,42.3267,16.6962,0.6055,1,0,253.332,282.48,288.047,100127,106,10195,529.6,209.554,17728.384
1056,5,1259,D77-86,220,5,31,15.663,13.571,0.866,0.161,0.159,0,1,0.265,0.682,0.318,0.292,40.638,18.9416,0.5339,1,0,265.179,309.609,334.455,100178,106,10196,499.044,198.859,17735.109
1057,5,1082,D18-26,220,5,31,14.985,12.735,0.85,0.161,0.16,0,1,0.243,0.663,0.337,0.251,16.6962,19.7997,0.1859,0,0,237.637,254.002,296.918,100229,106,10197,488.685,195.233,17742.92
1058,5,1136,D10-18,420,9,60,14.693,12.513,0.852,0.15,0.15,0,1,0.359,0.647,0.353,0.33,27.0769,37.8048,0.3962,1,0,221.3,238.165,261.242,100279,106,10198,530.688,208.241,17750.953
1059,5,1260,D94-105,340,8,49,14.7,12.861,0.875,0.163,0.159,0,1,0.029,0.677,0.323,0.294,39.4367,31.2986,0.2064,1,0,224.789,263.41,261.878,100330,106,10199,514.698,204.634,17758.613
1060,5,1164,D86-94,460,10,66,15.647,13.498,0.863,0.152,0.15,0,1,0.204,0.647,0.353,0.372,30.4314,38.9816,0.281,1,0,238.98,259.962,275.523,100380,106,10200,533.655,209.507,17765.375
1061,5,1337,D10-18,380,8,54,11.806,9.913,0.84,0.148,0.149,0,1,0.069,0.654,0.346,0.308,37.8048,42.4304,0.1224,0,0,221.624,247.178,279.528,100429,106,10201,504.518,198.803,17776.777
1062,5,1031,D35-47,220,5,31,15.126,12.987,0.859,0.161,0.159,0,1,0.125,0.658,0.342,0.369,28.9669,19.6142,0.3229,1,0,239.051,254.695,317.961,100480,106,10202,513.718,203.995,17784.262
1063,5,1231,D69-77,420,9,60,15.05,13.574,0.902,0.15,0.145,0,1,0.446,0.659,0.341,0.582,41.0694,36.9064,0.1014,0,0,233.412,272.368,302.465,100530,106,10203,520.815,204.785,17790.916
1064,5,1253,D47-58,460,10,66,14.006,11.906,0.85,0.152,0.151,0,1,0.315,0.662,0.338,0.371,32.6367,43.5487,0.3343,1,0,271.223,305.21,348.596,100580,106,10204,530.158,208.283,17799.747
1065,5,1387,D18-26,300,6,43,14.797,12.661,0.856,0.14,0.14,0,1,0.485,0.663,0.337,0.51,16.6962,26.3277,0.5769,1,0,269.836,299.328,320.023,100628,106,10205,474.346,186.951,17807.524
1066,5,1379,D47-58,300,6,43,14.314,12.582,0.879,0.14,0.138,0,1,0.109,0.637,0.363,0.347,43.5487,27.216,0.375,1,0,263.182,288.42,318.843,100676,106,10206,513.315,200.59,17815.405
1067,5,1053,D47-58,420,9,60,14.824,12.608,0.85,0.15,0.15,0,1,0.104,0.666,0.334,0.184,27.216,37.4686,0.3767,1,0,273.618,319.107,331.079,100726,106,10207,499.754,197.414,17823.315
1068,5,1126,D86-94,460,10,66,15.885,14.071,0.886,0.152,0.148,0,1,0.29,0.637,0.363,0.469,38.9816,38.3984,0.015,0,0,224.625,264.765,286.57,100776,106,10208,524.772,206.398,17829.332
1069,5,1307,D47-58,420,9,60,15.63,13.745,0.879,0.15,0.147,0,1,0.466,0.647,0.353,0.395,37.4686,35.5368,0.0516,0,0,261.472,294.656,292.248,100826,106,10209,528.877,207.607,17835.763
1070,5,1158,D26-35,380,8,54,14.662,13.16,0.898,0.148,0.144,0,1,0.141,0.656,0.344,0.35,24.2622,34.1664,0.4082,1,0,257.608,294.022,326.669,100875,106,10210,500.205,197.294,17842.944
1071,5,1306,D69-77,420,9,60,14.881,12.707,0.854,0.15,0.15,0,1,0.323,0.66,0.34,0.375,41.0694,37.3261,0.0911,0,0,239.789,277.012,308.179,100925,106,10211,497.798,196.729,17850.725
1072,5,1072,D47-58,380,8,54,12.605,10.651,0.845,0.148,0.149,0,1,0.087,0.671,0.329,0.219,37.4686,39.7419,0.0607,0,0,233.852,276.822,299.773,100974,106,10212,482.719,191.174,17861.167
1073,5,1387,D94-105,420,10,60,13.18,11.472,0.87,0.167,0.163,0,1,0.165,0.693,0.307,0.406,31.2986,43.374,0.3858,1,0,275.352,304.401,347.723,101025,106,10213,516.461,205.761,17870.654
1074,5,1191,D10-18,340,7,49,17.59,15.397,0.875,0.143,0.141,0,1,0.249,0.641,0.359,0.402,37.8048,25.2463,0.3322,1,0,228.429,270.104,280.066,101074,106,10214,534.169,208.388,17874.895
1075,5,1361,D58-69,420,10,60,14.912,12.462,0.836,0.167,0.166,0,1,0.011,0.698,0.302,0.175,35.9022,38.3358,0.0678,0,0,220.063,263.622,271.253,101125,106,10215,549.779,217.423,17883.094
1076,5,1328,D35-47,340,7,49,13.87,12.308,0.887,0.143,0.14,0,1,0.421,0.674,0.326,0.36,19.6142,32.0174,0.6324,1,0,242.697,270.107,320.93,101174,106,10216,519.552,203.272,17891.35
1077,5,1160,D58-69,340,7,49,15.274,13.643,0.893,0.143,0.139,0,1,0.009,0.653,0.347,0.32,35.9022,29.0743,0.1902,0,0,268.24,299.146,329.744,101223,106,10217,520.532,203.615,17897.871
1078,5,1289,D26-35,420,9,60,16.857,14.451,0.857,0.15,0.149,0,1,0.094,0.684,0.316,0.293,34.1664,32.95,0.0356,0,0,260.458,281.851,290.818,101273,106,10218,504.774,199.171,17903.385
1079,5,1201,D86-94,420,9,60,14.888,12.936,0.869,0.15,0.148,0,1,0.336,0.636,0.364,0.563,38.9816,37.3081,0.0429,0,0,232.205,282.177,269.428,101323,106,10219,497.299,196.555,17910.868
1080,5,1141,D86-94,380,8,54,15.398,13.431,0.872,0.148,0.146,0,1,0.185,0.677,0.323,0.37,38.9816,32.5313,0.1655,0,0,273.022,290.425,325.328,101372,106,10220,503.292,198.374,17917.697
1081,5,1332,D77-86,340,8,49,12.76,11.149,0.874,0.163,0.16,0,1,0.486,0.64,0.36,0.58,18.9416,36.0556,0.9035,1,0,235.186,258.906,292.467,101423,106,10221,538.132,212.836,17927.583
1082,5,1008,D10-18,220,5,31,15.102,13.229,0.876,0.161,0.158,0,1,0.474,0.657,0.343,0.382,25.2463,19.6459,0.2218,1,0,219.438,236.428,272.596,101474,106,10222,514.745,204.354,17934.753
1083,5,1176,D77-86,380,8,54,14.385,12.971,0.902,0.148,0.143,0,1,0.009,0.683,0.317,0.139,36.0556,34.8243,0.0341,0,0,226.814,263.096,291.529,101523,106,10223,530.953,208.056,17942.179
1084,5,1013,D77-86,420,9,60,15.181,12.995,0.856,0.15,0.149,0,1,0.313,0.684,0.316,0.3,36.0556,36.5877,0.0148,0,0,271.347,299.556,329.654,101573,106,10224,482.156,191.254,17949.585
1085,5,1363,D69-77,380,8,54,16.013,14.077,0.879,0.148,0.145,0,1,0.096,0.693,0.307,0.227,41.0694,31.2821,0.2383,1,0,267.841,315.562,346.933,101622,106,10225,507.156,199.727,17955.574
1086,5,1224,D94-105,260,6,37,12.155,10.362,0.852,0.162,0.161,0,1,0.443,0.685,0.315,0.518,43.374,28.8892,0.334,1,0,251.703,288.227,327.07,101673,106,10226,543.191,214.441,17966.476
1087,5,1304,D86-94,260,6,37,14.903,12.348,0.829,0.162,0.163,0,1,0.438,0.636,0.364,0.459,38.9816,23.5634,0.3955,1,0,220.633,258.884,274.624,101724,106,10227,541.924,213.998,17974.796
1088,5,1043,D18-26,460,10,66,15.685,14.062,0.897,0.152,0.147,0,1,0.194,0.681,0.319,0.412,26.3277,38.8878,0.4771,1,0,218.158,237.566,263.409,101774,106,10228,516.612,203.541,17980.825
1089,5,1333,D94-105,420,9,60,13.378,11.974,0.895,0.15,0.145,0,1,0.366,0.647,0.353,0.47,28.8892,41.519,0.4372,1,0,229.413,250.844,286.766,101824,106,10229,496.031,196.111,17989.558
1090,5,1244,D69-77,260,6,37,15.712,13.256,0.844,0.162,0.162,0,1,0.011,0.672,0.328,0.214,31.2821,22.3497,0.2855,1,0,249.876,287.436,309.234,101875,106,10230,532.49,210.696,17996.699
1091,5,1205,D77-86,380,9,54,12.84,11.114,0.866,0.167,0.163,0,1,0.113,0.677,0.323,0.213,36.0556,40.2819,0.1172,0,0,258.364,295.32,318.651,101926,106,10231,503.623,201.268,18006.651
1092,5,1031,D77-86,220,5,31,13.854,11.452,0.827,0.161,0.162,0,1,0.178,0.637,0.363,0.33,36.0556,21.4159,0.406,1,0,230.302,265.912,291.831,101977,106,10232,534.508,211.271,18016.131
1093,5,1051,D86-94,300,6,43,16.061,13.793,0.859,0.14,0.14,0,1,0.492,0.639,0.361,0.535,23.5634,24.2554,0.0294,0,0,215.822,252.257,273.313,102025,106,10233,505.208,197.753,18022.438
1094,5,1167,D69-77,460,10,66,13.561,11.462,0.845,0.152,0.152,0,1,0.145,0.665,0.335,0.311,22.3497,44.98,1.0126,1,0,236.204,268.57,300.594,102075,106,10234,509.994,201.225,18031.846
1095,5,1038,D47-58,380,8,54,16.019,14.116,0.881,0.148,0.145,0,1,0.384,0.678,0.322,0.501,37.4686,31.2705,0.1654,0,0,221.844,257.774,292.245,102124,106,10235,511.591,201.279,18037.784
1096,5,1139,D18-26,300,6,43,13.526,12.34,0.912,0.14,0.134,0,1,0.298,0.675,0.325,0.349,38.8878,28.8006,0.2594,1,0,222.91,248.183,275.497,102172,106,10236,528.791,206.007,18045.979
1097,5,1133,D35-47,340,7,49,15.905,13.556,0.852,0.143,0.143,0,1,0.272,0.631,0.369,0.431,32.0174,27.92,0.128,0,0,224.532,266.502,285.043,102221,106,10237,526.768,205.797,18052.613
1098,5,1073,D35-47,340,7,49,15.107,13.246,0.877,0.143,0.141,0,1,0.415,0.666,0.334,0.407,32.0174,29.3965,0.0819,0,0,232.969,277.876,306.894,102270,106,10238,489.564,192.776,18059.65
1099,5,1324,D47-58,340,7,49,15.975,14.444,0.904,0.143,0.138,0,1,0.08,0.655,0.345,0.383,37.4686,27.7978,0.2581,1,0,219.687,247.868,278.454,102319,106,10239,480.893,189.741,18065.13
1100,5,1231,D47-58,420,9,60,13.045,11.45,0.878,0.15,0.147,0,1,0.225,0.684,0.316,0.302,27.7978,42.5781,0.5317,1,0,236.164,260.952,305.653,102369,106,10240,518.898,204.114,18074.545
1101,5,1196,D26-35,460,10,66,14.236,11.867,0.834,0.152,0.153,0,1,0.033,0.664,0.336,0.112,34.1664,42.8458,0.254,1,0,253.005,302.565,289.761,102419,106,10241,516.188,203.393,18083.427
1102,5,1094,D18-26,220,5,31,14.557,12.25,0.842,0.161,0.161,0,1,0.007,0.642,0.358,0.302,28.8006,20.3815,0.2923,1,0,228.279,251.973,278.017,102470,106,10242,501.994,199.891,18091.87
1103,5,1085,D10-18,460,11,66,14.798,12.402,0.838,0.167,0.166,0,1,0.191,0.639,0.361,0.346,19.6459,42.3101,1.1536,1,0,262.032,288.139,308.706,102521,106,10243,523.922,208.373,18100.147
1104,5,1022,D35-47,420,10,60,14.107,11.884,0.842,0.167,0.166,0,1,0.185,0.678,0.322,0.365,32.0174,40.5228,0.2657,1,0,245.349,271.51,324.669,102572,106,10244,502.344,200.82,18109.098
1105,5,1088,D77-86,340,7,49,13.0,11.854,0.912,0.143,0.137,0,1,0.386,0.678,0.322,0.562,21.4159,34.1612,0.5951,1,0,243.155,283.565,315.245,102621,106,10245,495.182,194.742,18117.945
1106,5,1270,D47-58,300,6,43,15.708,14.184,0.903,0.14,0.135,0,1,0.293,0.636,0.364,0.422,42.5781,24.7998,0.4175,1,0,251.196,295.144,309.396,102669,106,10246,503.348,197.102,18123.744
1107,5,1365,D58-69,340,8,49,14.143,11.592,0.82,0.163,0.165,0,1,0.062,0.695,0.305,0.273,35.9022,32.5309,0.0939,0,0,242.742,259.621,289.649,102720,106,10247,546.737,215.848,18133.054
1108,5,1351,D26-35,260,6,37,14.281,12.035,0.843,0.162,0.162,0,1,0.06,0.674,0.326,0.342,42.8458,24.5899,0.4261,1,0,251.413,272.685,317.109,102771,106,10248,542.742,214.284,18141.781
1109,5,1003,D77-86,260,6,37,17.023,14.898,0.875,0.162,0.158,0,1,0.166,0.675,0.325,0.411,34.1612,20.6291,0.3961,1,0,251.973,285.624,311.84,102822,106,10249,513.826,204.163,18146.787
1110,5,1117,D77-86,380,8,54,14.429,12.715,0.881,0.148,0.145,0,1,0.283,0.677,0.323,0.377,20.6291,34.7182,0.683,1,0,257.813,276.96,293.445,102871,106,10250,494.782,195.396,18154.546
1111,5,1319,D18-26,340,7,49,14.32,12.45,0.869,0.143,0.142,0,1,0.131,0.683,0.317,0.405,20.3815,31.0103,0.5215,1,0,260.713,292.184,332.34,102920,106,10251,507.391,199.016,18162.618
1112,5,1368,D47-58,420,9,60,14.187,12.726,0.897,0.15,0.145,0,1,0.359,0.673,0.327,0.427,24.7998,39.1532,0.5788,1,0,228.478,247.241,298.337,102970,106,10252,499.837,197.443,18170.375
1113,5,1299,D94-105,460,10,66,12.929,11.379,0.88,0.152,0.148,0,1,0.1,0.642,0.358,0.198,41.519,47.1768,0.1363,0,0,259.39,292.054,309.378,103020,106,10253,491.558,194.773,18179.891
1114,5,1182,D77-86,420,9,60,15.771,14.082,0.893,0.15,0.146,0,1,0.204,0.66,0.34,0.302,34.7182,35.2188,0.0144,0,0,274.178,308.826,306.579,103070,106,10254,525.274,206.346,18185.884
1115,5,1229,D77-86,260,6,37,11.73,10.227,0.872,0.162,0.159,0,1,0.319,0.666,0.334,0.422,34.7182,29.9377,0.1377,0,0,266.488,300.835,342.253,103121,106,10255,501.836,199.967,18196.961
1116,5,1159,D58-69,260,7,37,14.576,12.256,0.841,0.189,0.186,0,1,0.058,0.681,0.319,0.318,35.9022,25.2245,0.2974,1,0,227.799,268.695,280.517,103174,106,10257,504.425,204.927,18205.564
1117,5,1177,D35-47,380,8,54,13.131,11.694,0.891,0.148,0.144,0,1,0.482,0.635,0.365,0.436,40.5228,38.1502,0.0586,0,0,261.549,281.997,298.225,103223,106,10258,502.214,197.997,18214.651
1118,5,1270,D77-86,340,8,49,15.19,13.455,0.886,0.163,0.158,0,1,0.498,0.656,0.344,0.622,34.7182,30.2891,0.1276,0,0,277.259,308.196,354.894,103274,106,10259,488.059,195.31,18221.539
1119,5,1293,D35-47,380,8,54,14.207,12.776,0.899,0.148,0.143,0,1,0.27,0.683,0.317,0.413,40.5228,35.2586,0.1299,0,0,222.243,271.471,293.805,103323,106,10260,534.906,209.439,18229.219
1120,5,1033,D94-105,420,10,60,14.503,12.299,0.848,0.167,0.165,0,1,0.463,0.684,0.316,0.564,41.519,39.4158,0.0507,0,0,236.323,254.756,293.017,103374,106,10261,542.682,214.939,18237.63
1121,5,1207,D26-35,420,9,60,12.64,11.341,0.897,0.15,0.145,0,1,0.351,0.645,0.355,0.322,24.5899,43.9446,0.7871,1,0,222.389,271.084,282.347,103424,106,10262,494.876,195.707,18247.187
1122,5,1105,D26-35,420,9,60,13.818,11.788,0.853,0.15,0.15,0,1,0.143,0.658,0.342,0.389,43.9446,40.1985,0.0852,0,0,256.157,299.521,302.771,103474,106,10263,504.86,199.201,18256.163
1123,5,1119,D10-18,300,6,43,14.918,13.078,0.877,0.14,0.138,0,1,0.077,0.653,0.347,0.361,42.3101,26.1142,0.3828,1,0,245.365,281.628,318.279,103522,106,10264,497.262,194.972,18263.398
1124,5,1259,D47-58,380,8,54,14.616,13.119,0.898,0.148,0.144,0,1,0.029,0.658,0.342,0.106,39.1532,34.2731,0.1246,0,0,214.697,235.209,257.031,103571,106,10265,531.819,208.359,18270.633
1125,5,1323,D10-18,300,6,43,11.938,10.168,0.852,0.14,0.14,0,1,0.042,0.664,0.336,0.343,26.1142,32.6324,0.2496,1,0,226.728,263.617,288.264,103619,106,10266,497.526,195.064,18281.652
1126,5,1178,D18-26,260,6,37,13.529,11.303,0.835,0.162,0.162,0,1,0.182,0.668,0.332,0.213,31.0103,25.9555,0.163,0,0,254.527,291.447,318.926,103670,106,10267,502.598,200.234,18291.33
1127,5,1046,D94-105,260,6,37,13.487,11.978,0.888,0.162,0.157,0,1,0.496,0.671,0.329,0.498,41.519,26.0368,0.3729,1,0,272.751,320.132,309.656,103721,106,10268,528.452,209.282,18300.132
1128,5,1022,D35-47,380,8,54,14.931,12.96,0.868,0.148,0.147,0,1,0.389,0.676,0.324,0.368,40.5228,33.5505,0.1721,0,0,245.447,263.085,305.892,103770,106,10269,533.909,209.09,18307.573
1129,5,1366,D26-35,260,6,37,14.975,12.984,0.867,0.162,0.159,0,1,0.146,0.699,0.301,0.205,43.9446,23.4502,0.4664,1,0,233.481,276.82,305.609,103821,106,10270,507.063,201.796,18315.068
1130,5,1155,D69-77,300,6,43,13.544,11.565,0.854,0.14,0.14,0,1,0.048,0.685,0.315,0.23,44.98,28.7625,0.3605,1,0,256.601,278.802,326.656,103869,106,10271,521.506,203.457,18324.27
1131,5,1315,D35-47,460,11,66,14.299,12.591,0.881,0.167,0.162,0,1,0.333,0.662,0.338,0.535,40.5228,43.7884,0.0806,0,0,244.372,269.512,297.927,103920,106,10272,524.379,208.533,18332.301
1132,5,1321,D35-47,460,10,66,14.844,13.192,0.889,0.152,0.147,0,1,0.11,0.654,0.346,0.252,40.5228,41.0906,0.014,0,0,272.26,290.544,334.328,103970,106,10273,495.822,196.265,18339.461
1133,5,1321,D26-35,460,11,66,13.239,11.098,0.838,0.167,0.166,0,1,0.133,0.655,0.345,0.325,23.4502,47.2946,1.0168,1,0,229.446,278.029,276.926,104021,106,10274,521.944,207.68,18349.433
1134,5,1200,D47-58,340,7,49,11.647,10.162,0.872,0.143,0.141,0,1,0.348,0.672,0.328,0.55,39.1532,38.1282,0.0262,0,0,261.546,311.033,310.41,104070,106,10275,521.565,203.976,18360.48
1135,5,1356,D94-105,380,9,54,12.582,10.327,0.821,0.167,0.168,0,1,0.105,0.681,0.319,0.146,26.0368,41.1086,0.5789,1,0,225.941,246.871,274.862,104121,106,10276,516.139,205.649,18371.455
1136,5,1197,D69-77,460,12,66,15.03,12.412,0.826,0.182,0.181,0,1,0.42,0.654,0.346,0.6,28.7625,42.7469,0.4862,1,0,256.744,280.979,311.789,104174,106,10277,539.794,216.201,18379.81
1137,5,1072,D86-94,300,7,43,13.695,11.797,0.861,0.163,0.16,0,1,0.136,0.703,0.297,0.196,23.5634,29.6189,0.257,1,0,258.622,279.029,299.791,104225,106,10278,508.681,202.457,18388.851
1138,5,1166,D10-18,460,10,66,16.32,14.073,0.862,0.152,0.15,0,1,0.254,0.624,0.376,0.266,32.6324,37.3749,0.1453,0,0,255.636,272.031,314.818,104275,106,10279,536.786,210.603,18394.866
1139,5,1333,D69-77,380,10,54,15.628,12.565,0.804,0.185,0.186,0,1,0.247,0.667,0.333,0.343,42.7469,34.1548,0.201,1,0,282.4,299.562,340.002,104328,106,10280,519.12,209.47,18403.043
1140,5,1388,D86-94,300,6,43,16.06,13.82,0.861,0.14,0.14,0,1,0.067,0.658,0.342,0.355,29.6189,24.2574,0.181,0,0,262.806,306.211,306.243,104376,106,10281,519.544,202.77,18409.314
1141,5,1065,D35-47,460,13,66,15.259,12.472,0.817,0.197,0.196,0,1,0.181,0.665,0.335,0.357,40.5228,43.1929,0.0659,0,0,280.354,327.315,312.311,104430,106,10283,512.075,208.772,18417.683
1142,5,1360,D35-47,380,8,54,16.345,14.545,0.89,0.148,0.144,0,1,0.102,0.673,0.327,0.306,40.5228,30.6466,0.2437,1,0,256.353,302.763,331.1,104479,106,10284,499.957,197.207,18423.063
1143,5,1260,D26-35,300,7,43,13.85,11.904,0.859,0.163,0.161,0,1,0.092,0.673,0.327,0.276,47.2946,29.2861,0.3808,1,0,232.102,261.454,294.573,104530,106,10285,526.925,208.842,18431.965
1144,5,1012,D47-58,220,5,31,13.832,12.07,0.873,0.161,0.158,0,1,0.45,0.678,0.322,0.44,39.1532,21.4503,0.4521,1,0,229.672,249.695,268.731,104581,106,10286,508.998,202.343,18440.641
1145,5,1057,D86-94,340,7,49,14.944,13.579,0.909,0.143,0.138,0,1,0.307,0.681,0.319,0.323,29.6189,29.7168,0.0033,0,0,225.368,260.655,279.776,104630,106,10287,510.892,200.241,18447.246
1146,5,1073,D77-86,220,5,31,15.307,12.885,0.842,0.161,0.161,0,1,0.344,0.663,0.337,0.417,34.7182,19.383,0.4417,1,0,227.379,242.837,259.575,104681,106,10288,514.868,204.397,18454.863
1147,5,1011,D10-18,460,12,66,16.844,14.117,0.838,0.182,0.18,0,1,0.353,0.651,0.349,0.329,32.6324,38.1423,0.1689,0,0,228.702,256.996,292.354,104734,106,10289,512.496,206.646,18461.002
1148,5,1140,D77-86,260,7,37,13.947,11.41,0.818,0.189,0.188,0,1,0.434,0.669,0.331,0.521,19.383,26.3628,0.3601,1,0,276.649,325.993,313.119,104787,106,10291,536.664,216.211,18470.704
1149,5,1315,D47-58,340,7,49,15.52,13.643,0.879,0.143,0.141,0,1,0.112,0.64,0.36,0.396,21.4503,28.6136,0.3339,1,0,258.411,306.426,311.929,104836,106,10292,498.875,196.035,18477.225
1150,5,1100,D26-35,460,10,66,14.941,13.347,0.893,0.152,0.147,0,1,0.165,0.652,0.348,0.326,29.2861,40.8251,0.394,1,0,227.453,265.022,303.568,104886,106,10293,518.094,204.06,18484.183
1151,5,1151,D69-77,300,8,43,11.659,9.252,0.794,0.186,0.188,0,1,0.206,0.662,0.338,0.396,34.1548,36.1966,0.0598,0,0,274.51,293.391,322.455,104939,106,10294,507.844,205.653,18496.672
1152,5,1152,D35-47,420,10,60,15.382,13.235,0.86,0.167,0.164,0,1,0.434,0.666,0.334,0.474,30.6466,37.1658,0.2127,1,0,249.916,270.194,325.807,104990,106,10295,519.045,206.666,18503.867
1153,5,1199,D77-86,220,6,31,15.258,12.627,0.828,0.194,0.191,0,1,0.284,0.694,0.306,0.471,26.3628,20.5398,0.2209,1,0,238.981,257.349,293.929,105044,106,10297,548.104,220.869,18512.014
1154,5,1129,D69-77,460,11,66,16.504,14.131,0.856,0.167,0.164,0,1,0.015,0.69,0.31,0.205,34.1548,37.9365,0.1107,0,0,253.092,289.161,310.177,105095,106,10298,538.723,213.553,18518.044
1155,5,1313,D35-47,460,10,66,13.391,11.84,0.884,0.152,0.148,0,1,0.11,0.651,0.349,0.347,37.1658,45.5486,0.2256,1,0,223.601,252.584,284.677,105145,106,10299,528.512,207.706,18526.961
1156,5,1021,D10-18,460,10,66,17.778,15.877,0.893,0.152,0.147,0,1,0.414,0.673,0.327,0.487,32.6324,34.3089,0.0514,0,0,254.97,297.521,304.491,105195,106,10300,514.655,202.857,18530.63
1157,5,1247,D26-35,300,6,43,14.625,13.105,0.896,0.14,0.136,0,1,0.217,0.663,0.337,0.473,40.8251,26.6372,0.3475,1,0,269.714,307.725,319.685,105243,106,10301,492.288,193.231,18537.831
1158,5,1285,D69-77,420,11,60,13.64,11.725,0.86,0.183,0.179,0,1,0.292,0.675,0.325,0.287,34.1548,43.1173,0.2624,1,0,271.533,308.756,319.284,105296,106,10302,547.899,219.265,18547.088
1159,5,1147,D10-18,380,8,54,15.301,13.622,0.89,0.148,0.144,0,1,0.135,0.681,0.319,0.326,32.6324,32.7376,0.0032,0,0,216.282,256.365,264.166,105345,106,10303,503.489,198.444,18553.668
1160,5,1076,D18-26,220,5,31,14.713,12.584,0.855,0.161,0.16,0,1,0.226,0.667,0.333,0.359,31.0103,20.1653,0.3497,1,0,277.317,316.852,309.73,105396,106,10304,499.051,198.861,18561.677
1161,5,1216,D58-69,220,6,31,15.401,12.326,0.8,0.194,0.194,0,1,0.164,0.679,0.321,0.2,25.2245,20.3493,0.1933,0,0,252.444,298.791,307.142,105450,106,10306,515.013,209.287,18570.214
1162,5,1161,D69-77,300,9,43,16.943,13.554,0.8,0.209,0.208,0,2,0.467,0.703,0.297,0.41,43.1173,25.8948,0.3994,1,0,237.779,259.826,284.826,105505,106,10308,538.185,219.76,18577.249
1163,5,1359,D26-35,220,5,31,12.768,10.94,0.857,0.161,0.159,0,1,0.002,0.691,0.309,0.083,26.6372,23.2372,0.1276,0,0,247.414,276.208,281.802,105556,106,10309,541.587,213.749,18587.395
1164,5,1349,D86-94,300,7,43,14.432,12.704,0.88,0.163,0.158,0,1,0.098,0.666,0.334,0.209,29.6189,28.1051,0.0511,0,0,241.752,264.579,307.58,105607,106,10310,493.05,196.986,18595.257
1165,5,1149,D69-77,300,7,43,11.647,10.105,0.868,0.163,0.16,0,1,0.191,0.669,0.331,0.329,25.8948,34.8276,0.345,1,0,242.923,259.064,284.063,105658,106,10311,492.849,196.916,18606.497
1166,5,1246,D35-47,220,6,31,14.05,11.904,0.847,0.194,0.189,0,1,0.176,0.676,0.324,0.244,45.5486,22.3057,0.5103,1,0,237.539,255.143,313.589,105712,106,10313,522.482,211.901,18615.584
1167,5,1289,D94-105,460,10,66,14.947,13.143,0.879,0.152,0.148,0,1,0.076,0.676,0.324,0.289,41.1086,40.8065,0.0073,0,0,216.081,241.706,273.048,105762,106,10314,528.521,207.71,18622.807
1168,5,1305,D10-18,460,12,66,14.049,11.786,0.839,0.182,0.18,0,1,0.19,0.698,0.302,0.261,32.6324,45.73,0.4014,1,0,225.728,242.362,278.462,105815,106,10315,537.765,215.49,18631.977
1169,5,1070,D10-18,220,6,31,18.224,14.424,0.792,0.194,0.195,0,1,0.451,0.668,0.332,0.552,45.73,17.1975,0.6239,1,0,242.138,277.913,311.075,105869,106,10317,530.785,214.807,18637.786
