# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=505 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.499430Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1103,5,1126,D35-47,420,9,60,14.11,12.527,0.888,0.15,0.146,0,1,0.19,0.647,0.353,0.441,35.9438,39.3647,0.0952,0,0,248.972,287.048,327.143,102817,111,10303,519.255,204.239,18202.12
1104,5,1053,D18-26,460,10,66,13.737,11.457,0.834,0.152,0.153,0,1,0.193,0.707,0.293,0.3,21.4538,44.4011,1.0696,1,0,246.974,266.019,319.19,102867,111,10304,537.16,210.733,18211.535
1105,5,1144,D69-77,380,8,54,14.396,12.704,0.882,0.148,0.145,0,1,0.011,0.7,0.3,0.09,19.9916,34.7961,0.7405,1,0,236.826,266.952,281.271,102916,111,10305,526.981,206.666,18219.308
1106,5,1361,D69-77,300,6,43,11.674,10.71,0.917,0.14,0.134,0,1,0.083,0.682,0.318,0.166,34.7961,33.371,0.041,0,0,265.974,286.977,296.109,102964,111,10306,497.717,195.131,18229.622
1107,5,1362,D94-105,460,10,66,15.673,13.71,0.875,0.152,0.149,0,1,0.069,0.666,0.334,0.329,33.9559,38.9177,0.1461,0,0,243.504,267.556,304.602,103014,111,10307,492.097,194.961,18236.108
1108,5,1032,D86-94,300,6,43,12.738,11.619,0.912,0.14,0.134,0,1,0.228,0.69,0.31,0.261,35.0076,30.5833,0.1264,0,0,268.639,309.599,327.519,103062,111,10308,480.02,188.937,18245.241
1109,5,1102,D69-77,300,6,43,15.499,13.9,0.897,0.14,0.136,0,1,0.359,0.634,0.366,0.333,34.7961,25.1349,0.2777,1,0,265.737,305.087,338.559,103110,111,10309,524.311,204.439,18251.408
1110,5,1307,D35-47,340,7,49,14.31,12.51,0.874,0.143,0.141,0,1,0.381,0.644,0.356,0.366,35.9438,31.032,0.1367,0,0,234.341,255.534,296.324,103159,111,10310,526.54,205.717,18259.401
1111,5,1076,D35-47,380,8,54,14.769,12.522,0.848,0.148,0.149,0,1,0.061,0.646,0.354,0.369,35.9438,33.9178,0.0564,0,0,244.718,263.796,312.635,103208,111,10311,507.167,199.731,18267.412
1112,5,1170,D86-94,460,10,66,15.782,13.74,0.871,0.152,0.149,0,1,0.101,0.647,0.353,0.218,35.0076,38.6493,0.104,0,0,272.782,310.92,341.313,103258,111,10312,523.448,205.934,18273.859
1113,5,1296,D18-26,260,6,37,16.474,14.24,0.864,0.162,0.16,0,1,0.42,0.681,0.319,0.42,44.4011,21.3156,0.5199,1,0,254.406,279.257,316.065,103309,111,10313,519.161,206.031,18279.719
1114,5,1099,D10-18,460,10,66,13.768,11.551,0.839,0.152,0.152,0,1,0.285,0.65,0.35,0.299,25.5876,44.3014,0.7314,1,0,250.234,300.054,321.814,103359,111,10314,497.083,196.706,18289.012
1115,5,1323,D94-105,260,6,37,13.465,11.24,0.835,0.162,0.162,0,1,0.049,0.655,0.345,0.152,33.9559,26.0804,0.2319,1,0,231.434,278.726,296.441,103410,111,10315,543.902,214.69,18298.773
1116,5,1078,D47-58,220,5,31,15.863,13.686,0.863,0.161,0.159,0,1,0.222,0.665,0.335,0.294,42.6031,18.7037,0.561,1,0,229.785,252.218,301.043,103461,111,10316,511.267,203.137,18305.349
1117,5,1260,D77-86,260,6,37,15.394,13.255,0.861,0.162,0.16,0,1,0.287,0.706,0.294,0.392,19.0961,22.8123,0.1946,0,0,227.697,267.209,279.989,103512,111,10317,540.85,213.622,18312.491
1118,5,1016,D86-94,420,10,60,14.747,12.374,0.839,0.167,0.166,0,1,0.116,0.666,0.334,0.161,35.0076,38.7648,0.1073,0,0,224.561,253.499,282.85,103563,111,10318,535.686,212.49,18320.804
1119,5,1179,D47-58,340,7,49,13.812,12.498,0.905,0.143,0.138,0,1,0.058,0.671,0.329,0.256,18.7037,32.1527,0.7191,1,0,242.383,266.87,274.204,103612,111,10319,503.41,197.622,18328.815
1120,5,1261,D94-105,260,6,37,16.258,14.24,0.876,0.162,0.158,0,1,0.06,0.642,0.358,0.184,26.0804,21.5999,0.1718,0,0,253.659,269.242,328.092,103663,111,10320,512.965,203.862,18334.676
1121,5,1296,D10-18,380,8,54,13.742,11.808,0.859,0.148,0.147,0,1,0.085,0.643,0.357,0.169,44.3014,36.4516,0.1772,0,0,231.431,252.333,271.519,103712,111,10321,532.739,208.681,18343.615
1122,5,1247,D47-58,340,8,49,13.56,11.215,0.827,0.163,0.164,0,1,0.04,0.683,0.317,0.326,32.1527,33.9296,0.0553,0,0,240.53,261.56,293.41,103763,111,10322,530.751,210.253,18353.414
1123,5,1264,D47-58,340,7,49,17.351,15.279,0.881,0.143,0.141,0,1,0.277,0.642,0.358,0.347,32.1527,25.5945,0.204,1,0,241.479,265.091,296.937,103812,111,10323,509.573,199.779,18357.808
1124,5,1035,D35-47,340,7,49,15.579,13.651,0.876,0.143,0.141,0,1,0.459,0.701,0.299,0.582,35.9438,28.5052,0.207,1,0,237.477,281.868,271.215,103861,111,10324,479.066,189.102,18364.32
1125,5,1312,D58-69,460,11,66,14.99,13.107,0.874,0.167,0.163,0,1,0.129,0.68,0.32,0.169,24.1702,41.7695,0.7281,1,0,236.941,253.985,274.951,103912,111,10325,504.497,201.574,18371.681
1126,5,1068,D18-26,300,6,43,13.632,12.521,0.918,0.14,0.134,0,1,0.48,0.648,0.352,0.581,21.3156,28.5775,0.3407,1,0,214.204,260.814,274.914,103960,111,10326,493.489,193.652,18379.641
1127,5,1313,D69-77,260,6,37,15.007,12.568,0.837,0.162,0.162,0,1,0.49,0.642,0.358,0.388,25.1349,23.3995,0.069,0,0,260.24,280.955,299.444,104011,111,10327,515.882,204.883,18387.676
1128,5,1185,D86-94,340,7,49,12.5,11.223,0.898,0.143,0.139,0,1,0.011,0.662,0.338,0.329,35.0076,35.5276,0.0149,0,0,265.184,292.381,320.188,104060,111,10328,512.205,200.7,18397.344
1129,5,1112,D35-47,220,5,31,16.813,14.733,0.876,0.161,0.158,0,1,0.077,0.677,0.323,0.335,28.5052,17.6467,0.3809,1,0,250.211,284.595,315.225,104111,111,10329,539.907,213.161,18402.559
1130,5,1170,D77-86,260,6,37,15.59,13.545,0.869,0.162,0.159,0,1,0.182,0.691,0.309,0.25,19.0961,22.5245,0.1795,0,0,242.774,273.857,279.428,104162,111,10330,524.747,207.986,18409.324
1131,5,1285,D69-77,380,9,54,13.599,11.243,0.827,0.167,0.167,0,1,0.123,0.674,0.326,0.385,25.1349,38.0351,0.5132,1,0,243.77,282.498,300.854,104213,111,10331,501.646,200.576,18419.108
1132,5,1184,D26-35,260,7,37,16.702,13.28,0.795,0.189,0.191,0,1,0.134,0.675,0.325,0.309,20.4905,22.0142,0.0744,0,0,276.367,322.056,344.974,104266,111,10333,528.417,213.324,18426.379
1133,5,1213,D58-69,420,9,60,15.634,13.633,0.872,0.15,0.148,0,1,0.389,0.662,0.338,0.342,41.7695,35.5272,0.1494,0,0,269.518,286.292,329.61,104316,111,10334,514.018,202.406,18432.957
1134,5,1011,D94-105,340,7,49,13.494,11.731,0.869,0.143,0.142,0,1,0.469,0.686,0.314,0.489,26.0804,32.9098,0.2619,1,0,222.179,257.978,279.382,104365,111,10335,490.119,192.97,18441.963
1135,5,1093,D69-77,420,9,60,10.529,9.089,0.863,0.15,0.149,0,1,0.266,0.641,0.359,0.517,38.0351,52.7538,0.387,1,0,221.319,250.528,268.951,104415,111,10336,515.469,202.914,18454.447
1136,5,1125,D18-26,380,8,54,13.567,11.766,0.867,0.148,0.147,0,1,0.021,0.671,0.329,0.124,28.5775,36.9229,0.292,1,0,269.77,287.866,331.019,104464,111,10337,526.067,206.346,18463.44
1137,5,1066,D47-58,300,6,43,15.492,13.934,0.899,0.14,0.136,0,1,0.204,0.66,0.34,0.328,25.5945,25.1463,0.0175,0,0,270.965,311.587,310.936,104512,111,10338,476.701,187.776,18469.563
1138,5,1051,D18-26,420,11,60,13.764,11.339,0.824,0.183,0.183,0,1,0.481,0.658,0.342,0.527,36.9229,42.7291,0.1573,0,0,268.722,290.65,328.741,104565,111,10339,544.255,217.989,18479.321
1139,5,1128,D35-47,260,6,37,15.172,12.779,0.842,0.162,0.162,0,1,0.352,0.709,0.291,0.396,17.6467,23.1452,0.3116,1,0,221.212,241.297,292.12,104616,111,10340,515.328,204.689,18487.081
1140,5,1132,D18-26,300,6,43,13.139,11.673,0.888,0.14,0.137,0,1,0.05,0.651,0.349,0.183,36.9229,29.6486,0.197,0,0,243.979,275.941,323.714,104664,111,10341,530.284,206.53,18496.144
1141,5,1335,D58-69,420,9,60,14.157,12.512,0.884,0.15,0.147,0,1,0.185,0.696,0.304,0.192,41.7695,39.2359,0.0607,0,0,273.362,294.662,319.995,104714,111,10342,532.148,208.752,18504.178
1142,5,1304,D47-58,420,9,60,17.42,15.462,0.888,0.15,0.146,0,1,0.126,0.64,0.36,0.431,25.5945,31.8859,0.2458,1,0,258.05,299.517,317.347,104764,111,10343,484.474,192.066,18508.378
1143,5,1034,D86-94,340,8,49,15.319,12.839,0.838,0.163,0.163,0,1,0.396,0.649,0.351,0.333,35.0076,30.0338,0.1421,0,0,265.279,281.554,325.592,104815,111,10344,504.804,201.171,18516.067
1144,5,1370,D47-58,380,10,54,16.365,13.069,0.799,0.185,0.187,0,1,0.224,0.637,0.363,0.251,31.8859,32.6159,0.0229,0,0,261.926,303.55,341.174,104868,111,10345,513.029,207.338,18523.588
1145,5,1054,D58-69,420,9,60,15.353,13.06,0.851,0.15,0.15,0,1,0.333,0.656,0.344,0.421,41.7695,36.179,0.1338,0,0,235.46,272.336,296.922,104918,111,10346,500.292,197.602,18530.91
1146,5,1024,D18-26,380,10,54,15.851,12.975,0.819,0.185,0.185,0,1,0.243,0.703,0.297,0.235,36.9229,33.6754,0.088,0,0,256.114,279.205,286.801,104971,111,10347,531.432,213.779,18538.553
1147,5,1159,D47-58,340,7,49,15.401,13.584,0.882,0.143,0.14,0,1,0.425,0.673,0.327,0.401,31.8859,28.8355,0.0957,0,0,235.445,253.127,301.212,105020,111,10348,492.924,193.952,18545.152
1148,5,1156,D26-35,340,7,49,15.715,14.286,0.909,0.143,0.138,0,1,0.46,0.671,0.329,0.628,20.4905,28.2578,0.3791,1,0,235.415,262.55,289.072,105069,111,10349,480.084,189.458,18550.837
1149,5,1266,D26-35,300,6,43,15.003,12.93,0.862,0.14,0.139,0,1,0.087,0.688,0.312,0.338,28.2578,25.9662,0.0811,0,0,252.002,273.649,304.051,105117,111,10350,519.105,202.617,18558.265
1150,5,1025,D58-69,220,5,31,15.564,13.519,0.869,0.161,0.158,0,1,0.154,0.69,0.31,0.348,41.7695,19.0629,0.5436,1,0,275.254,306.137,313.477,105168,111,10351,503.845,200.539,18565.059
1151,5,1056,D58-69,220,5,31,14.162,12.223,0.863,0.161,0.159,0,1,0.009,0.656,0.344,0.219,19.0629,20.9504,0.099,0,0,277.98,313.958,310.474,105219,111,10352,491.303,196.15,18573.537
1152,5,1290,D86-94,220,5,31,12.15,10.607,0.873,0.161,0.158,0,1,0.174,0.664,0.336,0.196,35.0076,24.4199,0.3024,1,0,247.638,278.376,291.698,105270,111,10353,540.9,213.509,18584.116
1153,5,1007,D58-69,220,5,31,10.584,9.36,0.884,0.161,0.157,0,1,0.036,0.695,0.305,0.263,19.0629,28.0309,0.4704,1,0,255.53,298.542,320.407,105321,111,10354,502.584,200.098,18596.315
1154,5,1206,D18-26,460,10,66,13.417,11.473,0.855,0.152,0.151,0,1,0.392,0.669,0.331,0.424,36.9229,45.4608,0.2312,1,0,221.684,243.031,252.469,105371,111,10355,486.06,192.848,18605.71
1155,5,1176,D77-86,460,10,66,14.432,12.945,0.897,0.152,0.147,0,1,0.179,0.663,0.337,0.329,19.0961,42.2637,1.2132,1,0,242.678,291.526,304.145,105421,111,10356,494.632,195.848,18613.19
1156,5,1056,D94-105,420,9,60,13.361,12.034,0.901,0.15,0.145,0,1,0.192,0.679,0.321,0.404,32.9098,41.5718,0.2632,1,0,219.367,268.436,282.407,105471,111,10357,512.933,202.027,18621.846
1157,5,1164,D26-35,420,9,60,14.263,11.954,0.838,0.15,0.151,0,1,0.122,0.688,0.312,0.273,28.2578,38.9445,0.3782,1,0,243.367,285.021,295.433,105521,111,10358,483.402,191.691,18630.605
1158,5,1225,D86-94,460,10,66,14.24,11.88,0.834,0.152,0.153,0,1,0.184,0.687,0.313,0.387,24.4199,42.8352,0.7541,1,0,267.755,294.693,306.452,105571,111,10359,490.361,194.353,18639.471
1159,5,1020,D94-105,220,5,31,14.48,12.781,0.883,0.161,0.157,0,1,0.015,0.656,0.344,0.288,41.5718,20.4894,0.5071,1,0,230.909,274.477,283.351,105622,111,10360,504.561,200.79,18647.223
1160,5,1332,D18-26,300,8,43,13.819,11.204,0.811,0.186,0.186,0,1,0.35,0.65,0.35,0.47,45.4608,30.5388,0.3282,1,0,276.01,293.756,348.819,105675,111,10361,527.109,212.395,18657.174
1161,5,1081,D26-35,300,8,43,13.947,11.667,0.837,0.186,0.184,0,1,0.004,0.656,0.344,0.329,38.9445,30.2587,0.223,1,0,259.784,285.756,293.031,105728,111,10362,527.745,212.618,18666.523
1162,5,1080,D77-86,220,5,31,14.638,12.413,0.848,0.161,0.16,0,1,0.299,0.647,0.353,0.54,42.2637,20.2681,0.5204,1,0,266.773,311.269,318.476,105779,111,10363,506.981,201.637,18674.754
1163,5,1266,D10-18,420,9,60,14.078,12.23,0.869,0.15,0.148,0,1,0.484,0.67,0.33,0.534,44.3014,39.4562,0.1094,0,0,236.014,273.427,297.15,105829,111,10364,495.297,195.854,18683.155
1164,5,1048,D35-47,420,10,60,14.705,12.217,0.831,0.167,0.167,0,1,0.132,0.674,0.326,0.19,23.1452,38.8751,0.6796,1,0,226.577,265.364,256.908,105880,111,10365,497.7,199.195,18691.672
1165,5,1250,D10-18,420,9,60,13.187,11.284,0.856,0.15,0.149,0,1,0.253,0.647,0.353,0.439,44.3014,42.1226,0.0492,0,0,228.079,246.72,263.701,105930,111,10366,510.116,201.041,18701.302
1166,5,1058,D47-58,220,5,31,11.897,10.376,0.872,0.161,0.158,0,1,0.126,0.703,0.297,0.297,31.8859,24.9373,0.2179,1,0,224.94,250.825,262.47,105981,111,10367,524.67,207.828,18712.181
1167,5,1174,D86-94,460,10,66,13.84,12.132,0.877,0.152,0.149,0,1,0.194,0.668,0.332,0.423,42.8352,44.073,0.0289,0,0,261.813,299.169,337.14,106031,111,10368,505.26,199.568,18720.719
1168,5,1154,D69-77,460,13,66,14.681,12.335,0.84,0.197,0.193,0,1,0.162,0.696,0.304,0.396,52.7538,44.8912,0.149,0,0,234.872,272.183,273.743,106085,111,10370,559.068,225.219,18729.265
1169,5,1225,D10-18,460,12,66,14.586,12.109,0.83,0.182,0.181,0,1,0.058,0.658,0.342,0.144,44.3014,44.0483,0.0057,0,0,265.047,302.578,332.268,106138,111,10371,548.283,219.172,18738.015
1170,5,1122,D77-86,380,8,54,13.155,11.379,0.865,0.148,0.147,0,1,0.139,0.685,0.315,0.406,20.2681,38.0784,0.8787,1,0,265.309,282.624,332.284,106187,111,10372,498.612,196.736,18747.51
1171,5,1184,D47-58,220,5,31,12.482,10.78,0.864,0.161,0.159,0,1,0.379,0.658,0.342,0.519,24.9373,23.7689,0.0469,0,0,254.999,302.527,302.212,106238,111,10373,528.994,209.341,18757.863
1172,5,1228,D58-69,420,11,60,11.709,9.537,0.814,0.183,0.184,0,1,0.202,0.664,0.336,0.458,28.0309,50.228,0.7919,1,0,247.433,280.374,312.971,106291,111,10374,520.794,209.778,18769.965
1173,5,1381,D94-105,460,10,66,14.528,12.144,0.836,0.152,0.153,0,1,0.146,0.644,0.356,0.181,20.4894,41.9859,1.0492,1,0,252.046,282.804,284.178,106341,111,10375,532.188,208.993,18778.488
1174,5,1327,D26-35,260,6,37,14.183,12.093,0.853,0.162,0.161,0,1,0.392,0.7,0.3,0.398,30.2587,24.7586,0.1818,0,0,252.538,302.315,297.938,106392,111,10376,512.356,203.649,18787.139
1175,5,1005,D10-18,300,8,43,15.449,12.298,0.796,0.186,0.188,0,1,0.105,0.685,0.315,0.386,44.3014,27.3158,0.3834,1,0,249.97,296.11,281.406,106445,111,10377,516.809,208.79,18795.669
1176,5,1213,D26-35,260,6,37,15.996,13.393,0.837,0.162,0.162,0,1,0.376,0.665,0.335,0.384,30.2587,21.9525,0.2745,1,0,254.038,287.89,333.273,106496,111,10378,516.31,205.033,18802.63
1177,5,1318,D18-26,380,12,54,14.205,10.868,0.765,0.222,0.223,0,2,0.482,0.703,0.297,0.557,30.5388,39.9603,0.3085,1,0,237.935,258.933,304.907,106553,111,10380,574.416,234.379,18813.236
1178,5,1178,D35-47,300,6,43,14.134,12.728,0.901,0.14,0.136,0,1,0.37,0.637,0.363,0.544,38.8751,27.5612,0.291,1,0,244.634,263.491,279.375,106601,111,10381,514.773,201.101,18820.926
1179,5,1214,D58-69,340,7,49,13.902,12.2,0.878,0.143,0.141,0,1,0.296,0.664,0.336,0.435,50.228,31.9434,0.364,1,0,246.794,270.306,312.951,106650,111,10382,529.244,206.664,18829.323
1180,5,1044,D26-35,340,11,49,15.234,11.549,0.758,0.224,0.226,0,2,0.022,0.649,0.351,0.191,21.9525,33.4637,0.5244,1,0,242.091,263.752,280.352,106707,111,10384,545.025,224.432,18839.057
1181,5,1133,D77-86,340,7,49,14.754,13.246,0.898,0.143,0.139,0,1,0.061,0.686,0.314,0.178,38.0784,30.0994,0.2095,1,0,253.617,298.342,297.928,106756,111,10385,531.479,207.446,18846.094
1182,5,1230,D69-77,260,6,37,15.767,13.683,0.868,0.162,0.159,0,1,0.305,0.664,0.336,0.273,52.7538,22.2725,0.5778,1,0,222.551,244.407,257.883,106807,111,10386,516.961,205.261,18852.679
1183,5,1277,D94-105,260,7,37,12.789,10.769,0.842,0.189,0.186,0,1,0.341,0.652,0.348,0.347,41.9859,28.7502,0.3152,1,0,228.908,267.976,278.71,106860,111,10388,529.462,213.69,18863.215
1184,5,1028,D18-26,460,10,66,14.02,12.178,0.869,0.152,0.15,0,1,0.228,0.648,0.352,0.243,39.9603,43.5061,0.0887,0,0,241.261,257.608,281.805,106910,111,10389,537.593,210.885,18871.693
1185,5,1210,D47-58,340,7,49,14.624,12.608,0.862,0.143,0.142,0,1,0.35,0.687,0.313,0.453,24.9373,30.3669,0.2177,1,0,236.899,278.86,288.943,106959,111,10390,509.007,199.581,18879.559
1186,5,1053,D26-35,260,7,37,15.22,12.629,0.83,0.189,0.187,0,1,0.256,0.683,0.317,0.422,33.4637,24.1578,0.2781,1,0,243.263,258.548,307.342,107012,111,10392,518.549,209.871,18887.678
1187,5,1136,D18-26,380,8,54,13.159,11.246,0.855,0.148,0.148,0,1,0.189,0.673,0.327,0.338,39.9603,38.0684,0.0473,0,0,246.577,283.597,278.595,107061,111,10393,482.537,191.11,18897.346
1188,5,1341,D26-35,380,9,54,13.052,11.513,0.882,0.167,0.162,0,1,0.305,0.648,0.352,0.349,24.1578,39.6268,0.6403,1,0,254.04,294.903,309.194,107112,111,10394,511.813,204.135,18906.779
1189,5,1032,D18-26,300,8,43,15.253,12.527,0.821,0.186,0.185,0,1,0.391,0.649,0.351,0.444,39.9603,27.667,0.3076,1,0,271.034,290.947,340.578,107165,111,10395,524.664,211.539,18915.01
1190,5,1286,D47-58,300,7,43,12.871,11.063,0.859,0.163,0.161,0,1,0.326,0.666,0.334,0.515,30.3669,31.5145,0.0378,0,0,220.387,242.284,258.599,107216,111,10396,524.566,208.017,18925.005
1191,5,1263,D18-26,260,7,37,14.459,12.032,0.832,0.189,0.187,0,1,0.329,0.692,0.308,0.354,27.667,25.429,0.0809,0,0,252.877,297.656,324.438,107269,111,10398,509.561,206.725,18933.899
1192,5,1223,D18-26,460,12,66,12.245,10.071,0.822,0.182,0.181,0,1,0.237,0.667,0.333,0.417,27.667,52.4682,0.8964,1,0,282.667,327.679,360.577,107322,111,10399,558.011,222.577,18945.298
1193,5,1132,D94-105,460,15,66,15.068,12.019,0.798,0.227,0.225,0,2,0.183,0.652,0.348,0.393,28.7502,45.9825,0.5994,1,0,268.743,300.932,343.569,107379,111,10401,553.76,227.907,18954.437
1194,5,1107,D18-26,260,7,37,15.289,12.215,0.799,0.189,0.19,0,1,0.143,0.651,0.349,0.284,52.4682,24.049,0.5416,1,0,235.992,251.178,301.599,107432,111,10403,523.482,211.597,18963.093
1195,5,1116,D69-77,340,8,49,13.238,11.084,0.837,0.163,0.163,0,1,0.499,0.696,0.304,0.545,22.2725,34.7555,0.5605,1,0,239.351,285.894,292.592,107483,111,10404,492.469,196.854,18973.063
1196,5,1013,D58-69,260,6,37,14.885,12.493,0.839,0.162,0.162,0,1,0.088,0.671,0.329,0.198,31.9434,23.5918,0.2614,1,0,265.142,300.991,321.626,107534,111,10405,534.334,211.341,18981.194
1197,5,1395,D10-18,460,12,66,11.191,9.626,0.86,0.182,0.178,0,1,0.142,0.704,0.296,0.272,27.3158,57.4116,1.1018,1,0,228.12,273.701,288.831,107587,111,10406,535.526,214.707,18993.171
1198,5,1178,D94-105,300,7,43,14.713,12.342,0.839,0.163,0.163,0,1,0.444,0.678,0.322,0.51,45.9825,27.5695,0.4004,1,0,224.344,254.349,258.097,107638,111,10407,528.765,209.486,19001.504
1199,5,1196,D26-35,420,10,60,13.288,11.03,0.83,0.167,0.167,0,1,0.164,0.657,0.343,0.246,39.6268,43.0221,0.0857,0,0,276.312,301.207,308.769,107689,111,10408,530.411,210.644,19011.565
1200,6,1142,D69-77,260,6,37,13.912,12.224,0.879,0.162,0.158,0,1,0.331,0.637,0.363,0.503,34.7555,25.2419,0.2737,1,0,259.892,307.529,291.521,107740,111,10409,530.848,210.121,19020.047
1201,6,1111,D35-47,220,5,31,14.644,12.469,0.851,0.161,0.16,0,1,0.226,0.667,0.333,0.388,27.5612,20.2603,0.2649,1,0,230.763,272.393,308.299,107791,111,10410,509.863,202.646,19028.205
1202,6,1041,D47-58,420,9,60,13.481,11.787,0.874,0.15,0.148,0,1,0.079,0.661,0.339,0.222,30.3669,41.2031,0.3568,1,0,230.917,254.946,263.068,107841,111,10411,513.568,202.249,19037.183
1203,6,1346,D69-77,420,9,60,17.661,15.084,0.854,0.15,0.15,0,1,0.38,0.656,0.344,0.569,25.2419,31.4506,0.246,1,0,243.565,287.062,312.474,107891,111,10412,509.259,200.741,19041.874
1204,6,1332,D77-86,260,6,37,15.176,12.83,0.845,0.162,0.161,0,1,0.164,0.691,0.309,0.227,30.0994,23.1387,0.2313,1,0,229.482,274.452,280.233,107942,111,10413,522.012,207.028,19049.567
1205,6,1385,D18-26,380,8,54,13.697,11.72,0.856,0.148,0.148,0,1,0.448,0.667,0.333,0.398,24.049,36.5727,0.5208,1,0,256.493,294.86,294.318,107991,111,10414,501.817,197.858,19058.62
1206,6,1077,D47-58,260,6,37,15.064,12.45,0.826,0.162,0.163,0,1,0.043,0.646,0.354,0.172,41.2031,23.3114,0.4342,1,0,235.222,276.35,286.957,108042,111,10415,527.634,208.996,19066.809
1207,6,1154,D47-58,220,7,31,14.891,11.642,0.782,0.226,0.225,0,2,0.145,0.666,0.334,0.245,23.3114,22.1997,0.0477,0,0,239.399,256.257,281.58,108099,111,10417,558.707,229.419,19076.429
1208,6,1294,D47-58,420,12,60,18.112,14.301,0.79,0.2,0.201,0,2,0.304,0.673,0.327,0.45,23.3114,33.3913,0.4324,1,0,262.322,284.064,312.268,108154,111,10419,563.935,227.377,19082.438
1209,6,1364,D69-77,300,10,43,14.964,11.872,0.793,0.233,0.23,0,2,0.29,0.69,0.31,0.328,31.4506,30.4566,0.0316,0,0,295.024,339.679,366.06,108212,111,10421,551.617,227.95,19091.8
1210,6,1171,D47-58,420,12,60,14.186,11.451,0.807,0.2,0.199,0,1,0.176,0.653,0.347,0.365,33.3913,42.634,0.2768,1,0,241.521,287.335,304.934,108267,111,10423,513.74,209.809,19101.513
1211,6,1348,D47-58,220,5,31,15.589,13.693,0.878,0.161,0.157,0,1,0.338,0.669,0.331,0.313,42.634,19.0323,0.5536,1,0,267.501,309.138,303.72,108318,111,10424,512.825,203.682,19108.079
1212,6,1029,D26-35,380,10,54,15.606,12.651,0.811,0.185,0.186,0,1,0.09,0.682,0.318,0.336,39.6268,34.2024,0.1369,0,0,254.205,271.695,322.006,108371,111,10425,525.463,211.69,19116.144
1213,6,1277,D26-35,420,9,60,15.53,13.369,0.861,0.15,0.149,0,1,0.5,0.697,0.303,0.578,39.6268,35.7666,0.0974,0,0,215.968,237.128,291.591,108421,111,10426,508.795,200.578,19123.065
1214,6,1323,D58-69,260,7,37,13.861,11.454,0.826,0.189,0.188,0,1,0.083,0.682,0.318,0.306,23.5918,26.5261,0.1244,0,0,237.379,285.288,290.548,108474,111,10428,536.512,216.158,19132.71
1215,6,1069,D10-18,420,10,60,13.82,11.419,0.826,0.167,0.167,0,1,0.292,0.683,0.317,0.466,57.4116,41.3656,0.2795,1,0,225.407,260.411,285.351,108525,111,10429,510.168,203.559,19142.265
1216,6,1330,D47-58,340,10,49,14.212,11.799,0.83,0.204,0.201,0,2,0.236,0.694,0.306,0.449,19.0323,34.6833,0.8223,1,0,252.892,288.001,284.741,108580,111,10431,546.375,221.843,19151.551
1217,6,1393,D47-58,220,8,31,15.633,11.905,0.762,0.258,0.256,0,2,0.022,0.67,0.33,0.219,34.6833,22.2736,0.3578,1,0,286.114,319.235,361.616,108640,111,10434,553.83,232.55,19161.023
1218,6,1383,D47-58,460,13,66,15.075,12.46,0.827,0.197,0.195,0,1,0.327,0.663,0.337,0.517,22.2736,43.7199,0.9629,1,0,232.999,251.749,265.118,108694,111,10436,520.28,211.643,19169.407
1219,6,1191,D35-47,340,12,49,13.045,9.811,0.752,0.245,0.245,0,2,0.006,0.692,0.308,0.249,20.2603,40.394,0.9937,1,0,285.737,311.99,341.187,108753,111,10438,571.525,236.768,19181.523
1220,6,1353,D69-77,460,10,66,14.061,12.396,0.882,0.152,0.148,0,1,0.459,0.676,0.324,0.399,31.4506,43.3791,0.3793,1,0,231.808,247.244,287.996,108803,111,10439,493.741,195.536,19189.718
1221,6,1010,D94-105,340,7,49,13.311,12.073,0.907,0.143,0.138,0,1,0.352,0.67,0.33,0.319,27.5695,33.3623,0.2101,1,0,240.272,287.509,305.286,108852,111,10440,478.585,188.933,19198.28
1222,6,1207,D77-86,260,6,37,13.485,11.086,0.822,0.162,0.164,0,1,0.21,0.66,0.34,0.397,23.1387,26.0412,0.1254,0,0,252.751,299.455,284.251,108903,111,10441,490.33,195.94,19208.242
1223,6,1255,D58-69,300,11,43,14.27,10.136,0.71,0.256,0.259,0,2,0.215,0.672,0.328,0.347,23.5918,33.1545,0.4053,1,0,286.961,316.146,353.243,108963,111,10444,588.046,244.188,19220.0
1224,6,1122,D86-94,460,12,66,14.504,12.112,0.835,0.182,0.18,0,1,0.405,0.691,0.309,0.496,42.8352,44.2974,0.0341,0,0,244.545,280.948,293.964,109016,111,10445,527.033,211.734,19228.746
