# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=503 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.368237Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1226,6,1390,D77-86,460,11,66,14.709,12.384,0.842,0.167,0.166,0,1,0.132,0.674,0.326,0.253,37.3479,42.5677,0.1398,0,0,263.761,297.934,304.764,109108,114,10453,490.885,196.81,19212.761
1227,6,1226,D58-69,220,6,31,11.219,9.021,0.804,0.194,0.194,0,1,0.063,0.645,0.355,0.116,42.3842,27.9338,0.3409,1,0,254.338,281.118,309.843,109162,114,10455,538.42,217.479,19225.595
1228,6,1354,D69-77,300,8,43,12.883,10.692,0.83,0.186,0.184,0,1,0.039,0.672,0.328,0.249,30.0264,32.7567,0.0909,0,0,241.591,267.536,306.103,109215,114,10456,536.903,215.823,19236.212
1229,6,1325,D26-35,220,8,31,14.793,10.872,0.735,0.258,0.259,0,2,0.466,0.671,0.329,0.611,26.5153,23.5385,0.1123,0,0,305.366,354.764,352.522,109275,114,10459,573.085,239.29,19247.026
1230,6,1121,D18-26,340,11,49,16.343,12.462,0.763,0.224,0.226,0,2,0.09,0.668,0.332,0.302,25.2751,31.1935,0.2342,1,0,275.069,315.528,346.348,109332,114,10461,556.381,228.407,19255.573
1231,6,1027,D18-26,460,17,66,14.342,10.422,0.727,0.258,0.259,0,2,0.388,0.695,0.305,0.455,31.1935,50.723,0.6261,1,0,251.449,280.345,327.786,109392,114,10464,592.94,246.165,19266.97
1232,6,1264,D26-35,260,9,37,13.526,10.334,0.764,0.243,0.243,0,2,0.036,0.644,0.356,0.159,26.5153,29.7099,0.1205,0,0,302.299,333.388,359.302,109451,114,10466,570.718,236.238,19278.396
1233,6,1178,D18-26,300,9,43,12.479,10.358,0.83,0.209,0.205,0,2,0.078,0.682,0.318,0.138,50.723,35.1558,0.3069,1,0,238.178,285.525,287.829,109506,114,10468,564.651,229.023,19289.586
1234,6,1051,D69-77,340,10,49,15.249,12.394,0.813,0.204,0.202,0,2,0.1,0.66,0.34,0.375,30.0264,32.3254,0.0766,0,0,245.197,291.769,300.01,109561,114,10470,536.057,218.232,19298.098
1235,6,1359,D77-86,460,18,66,12.337,8.938,0.724,0.273,0.273,0,2,0.177,0.645,0.355,0.331,37.3479,60.3965,0.6171,1,0,279.641,328.746,353.128,109623,114,10473,579.554,243.753,19311.515
1236,6,1170,D18-26,220,5,31,12.522,10.55,0.843,0.161,0.161,0,1,0.126,0.697,0.303,0.282,35.1558,23.694,0.326,1,0,245.07,286.407,292.233,109674,114,10474,514.87,204.398,19322.169
1237,6,1081,D35-47,260,7,37,13.776,11.361,0.825,0.189,0.188,0,1,0.281,0.643,0.357,0.35,32.5376,26.6907,0.1797,0,0,267.919,311.247,301.541,109727,114,10476,517.306,209.435,19331.935
1238,6,1134,D26-35,340,8,49,12.903,11.164,0.865,0.163,0.16,0,1,0.443,0.673,0.327,0.447,26.5153,35.6565,0.3448,1,0,247.841,287.37,322.284,109778,114,10477,503.588,200.746,19341.801
1239,6,1353,D18-26,380,14,54,12.966,9.421,0.727,0.259,0.261,0,2,0.497,0.641,0.359,0.407,23.694,46.4733,0.9614,1,0,295.585,325.091,362.814,109838,114,10480,557.992,234.186,19354.509
1240,6,1063,D86-94,340,14,49,12.166,8.529,0.701,0.286,0.287,0,2,0.001,0.66,0.34,0.286,26.9304,46.1993,0.7155,1,0,274.141,319.084,316.83,109901,114,10483,597.115,251.847,19368.535
1241,6,1350,D77-86,380,12,54,16.022,12.463,0.778,0.222,0.222,0,2,0.49,0.668,0.332,0.521,60.3965,35.4295,0.4134,1,0,275.696,301.996,325.5,109958,114,10485,558.091,228.665,19377.067
1242,6,1306,D10-18,460,16,66,12.621,9.285,0.736,0.242,0.245,0,2,0.147,0.661,0.339,0.227,18.9964,56.259,1.9616,1,0,293.546,338.307,356.975,110017,114,10487,587.36,241.94,19389.851
1243,6,1223,D26-35,260,7,37,14.526,11.572,0.797,0.189,0.191,0,1,0.411,0.668,0.332,0.519,35.6565,25.312,0.2901,1,0,233.053,274.511,283.725,110070,114,10489,514.244,208.364,19399.342
1244,6,1077,D47-58,460,14,66,16.442,13.177,0.801,0.212,0.211,0,2,0.396,0.654,0.346,0.569,21.2624,41.1053,0.9332,1,0,265.649,286.032,327.909,110126,114,10491,557.192,226.835,19406.885
1245,6,1343,D47-58,300,11,43,13.843,9.799,0.708,0.256,0.259,0,2,0.405,0.688,0.312,0.45,41.1053,34.1772,0.1685,0,0,288.074,320.042,362.504,110186,114,10494,544.009,228.775,19419.081
1246,6,1319,D35-47,380,9,54,16.738,14.007,0.837,0.167,0.166,0,1,0.157,0.637,0.363,0.367,32.5376,30.9015,0.0503,0,0,272.868,314.628,305.554,110237,114,10495,540.33,214.116,19425.272
1247,6,1316,D69-77,420,16,60,13.48,10.055,0.746,0.267,0.265,0,2,0.114,0.68,0.32,0.195,30.0264,49.99,0.6649,1,0,281.788,306.7,345.793,110298,114,10498,603.233,251.132,19437.201
1248,6,1301,D77-86,340,12,49,15.044,11.669,0.776,0.245,0.243,0,2,0.166,0.665,0.335,0.43,35.4295,35.0245,0.0114,0,0,287.991,314.23,329.447,110357,114,10500,540.543,225.925,19446.9
1249,6,1279,D10-18,220,8,31,14.388,11.015,0.766,0.258,0.256,0,2,0.484,0.704,0.296,0.473,56.259,24.2001,0.5698,1,0,295.72,335.074,354.002,110417,114,10503,598.475,248.176,19457.529
1250,6,1225,D94-105,340,11,49,12.798,10.212,0.798,0.224,0.222,0,2,0.391,0.652,0.348,0.581,38.0514,39.8326,0.0468,0,0,248.491,292.442,318.561,110474,114,10505,547.492,225.296,19469.001
1251,6,1109,D47-58,460,14,66,15.078,11.72,0.777,0.212,0.213,0,2,0.425,0.651,0.349,0.5,41.1053,44.8241,0.0905,0,0,260.748,300.251,291.42,110530,114,10507,518.55,213.311,19478.437
1252,6,1288,D10-18,460,14,66,13.224,11.007,0.832,0.212,0.208,0,2,0.085,0.673,0.327,0.123,24.2001,51.1067,1.1118,1,0,255.772,275.867,331.718,110586,114,10509,542.785,221.793,19488.8
1253,6,1135,D94-105,260,8,37,13.678,11.202,0.819,0.216,0.213,0,2,0.045,0.642,0.358,0.266,38.0514,28.1173,0.2611,1,0,243.006,280.456,291.428,110642,114,10511,523.227,215.562,19498.935
1254,6,1228,D69-77,420,12,60,16.005,13.249,0.828,0.2,0.197,0,1,0.48,0.676,0.324,0.605,49.99,37.7877,0.2441,1,0,237.592,271.955,269.024,110697,114,10513,528.759,215.066,19506.311
1255,6,1310,D47-58,300,9,43,14.059,11.121,0.791,0.209,0.209,0,2,0.209,0.7,0.3,0.342,41.1053,31.2053,0.2408,1,0,291.962,327.516,341.107,110752,114,10515,540.231,220.476,19516.51
1256,6,1250,D35-47,420,13,60,15.688,11.946,0.761,0.217,0.219,0,2,0.003,0.684,0.316,0.125,32.5376,39.6293,0.218,1,0,245.151,273.911,300.008,110808,114,10517,566.908,230.918,19525.68
1257,6,1310,D86-94,460,19,66,16.492,11.818,0.717,0.288,0.287,0,2,0.102,0.662,0.338,0.15,46.1993,46.264,0.0014,0,0,272.428,290.428,347.152,110871,114,10520,568.729,242.237,19535.444
1258,6,1235,D94-105,260,9,37,13.595,10.081,0.742,0.243,0.245,0,2,0.238,0.656,0.344,0.362,28.1173,29.5609,0.0513,0,0,247.289,268.057,317.695,110930,114,10522,541.323,225.949,19547.198
1259,6,1302,D47-58,340,11,49,15.439,12.311,0.797,0.224,0.222,0,2,0.122,0.692,0.308,0.167,31.2053,33.0198,0.0581,0,0,252.365,268.609,307.451,110987,114,10524,540.41,222.817,19555.94
1260,6,1268,D58-69,420,17,60,15.267,11.082,0.726,0.283,0.282,0,2,0.043,0.673,0.327,0.248,27.9338,45.3074,0.622,1,0,280.444,307.873,333.085,111050,114,10527,569.305,241.757,19566.634
1261,6,1154,D77-86,420,13,60,14.793,11.569,0.782,0.217,0.217,0,2,0.013,0.64,0.36,0.131,35.4295,42.0281,0.1862,0,0,260.706,282.005,297.821,111106,114,10529,554.192,226.467,19576.294
1262,6,1312,D47-58,380,16,54,14.744,10.245,0.695,0.296,0.297,0,2,0.345,0.686,0.314,0.35,31.2053,43.3092,0.3879,1,0,265.614,295.369,320.146,111170,114,10532,605.943,256.524,19588.153
1263,6,1250,D35-47,260,10,37,15.653,11.636,0.743,0.27,0.269,0,2,0.029,0.661,0.339,0.286,39.6293,26.8015,0.3237,1,0,293.921,343.462,356.784,111232,114,10535,555.305,234.897,19598.049
1264,6,1391,D69-77,300,11,43,13.338,10.135,0.76,0.256,0.254,0,2,0.126,0.682,0.318,0.367,37.7877,35.4709,0.0613,0,0,274.167,302.62,315.524,111292,114,10538,600.096,248.406,19609.809
1265,6,1047,D47-58,260,8,37,13.854,11.013,0.795,0.216,0.215,0,2,0.256,0.681,0.319,0.275,43.3092,27.7601,0.359,1,0,281.266,325.571,357.501,111348,114,10540,538.075,220.759,19620.189
1266,6,1244,D18-26,380,16,54,13.494,9.713,0.72,0.296,0.295,0,2,0.278,0.648,0.352,0.43,46.4733,47.3199,0.0182,0,0,310.102,329.54,351.445,111412,114,10543,572.976,244.986,19632.739
1267,6,1116,D26-35,380,12,54,15.406,12.171,0.79,0.222,0.221,0,2,0.008,0.682,0.318,0.118,25.312,36.8473,0.4557,1,0,236.861,259.64,305.29,111469,114,10545,574.268,234.327,19641.651
1268,6,1154,D58-69,220,8,31,18.659,14.206,0.761,0.258,0.256,0,2,0.441,0.684,0.316,0.528,45.3074,18.6608,0.5881,1,0,257.862,302.907,319.844,111529,114,10548,574.77,239.879,19648.132
1269,6,1069,D26-35,420,16,60,13.098,9.486,0.724,0.267,0.268,0,2,0.022,0.683,0.317,0.083,36.8473,51.4467,0.3962,1,0,292.236,321.517,367.536,111590,114,10551,598.595,249.508,19660.8
1270,6,1075,D86-94,220,8,31,13.882,10.722,0.772,0.258,0.255,0,2,0.411,0.647,0.353,0.389,46.1993,25.0831,0.4571,1,0,263.538,297.492,326.903,111650,114,10554,598.7,248.255,19671.81
1271,6,1283,D58-69,260,8,37,13.029,10.467,0.803,0.216,0.214,0,2,0.21,0.66,0.34,0.294,18.6608,29.5178,0.5818,1,0,273.05,294.942,318.859,111706,114,10556,538.872,221.038,19682.901
1272,6,1393,D10-18,380,14,54,16.124,11.782,0.731,0.259,0.26,0,2,0.48,0.685,0.315,0.407,51.1067,37.3725,0.2687,1,0,297.341,344.04,347.081,111766,114,10559,585.263,243.731,19692.539
1273,6,1062,D26-35,420,18,60,13.247,9.377,0.708,0.3,0.299,0,2,0.287,0.694,0.306,0.485,51.4467,53.5816,0.0415,0,0,280.184,325.39,336.012,111831,114,10562,623.737,263.308,19705.55
1274,6,1371,D10-18,260,11,37,13.72,9.609,0.7,0.297,0.298,0,2,0.494,0.68,0.32,0.577,37.3725,31.8938,0.1466,0,0,287.451,316.265,356.506,111895,114,10565,621.925,262.268,19718.241
1275,6,1364,D18-26,460,19,66,14.455,10.549,0.73,0.288,0.286,0,2,0.439,0.684,0.316,0.384,46.4733,52.7814,0.1357,0,0,261.181,291.043,302.345,111958,114,10568,587.016,248.638,19729.655
1276,6,1374,D18-26,300,10,43,12.752,10.041,0.787,0.233,0.231,0,2,0.345,0.691,0.309,0.406,46.4733,35.7396,0.231,1,0,276.146,291.831,336.447,112016,114,10570,552.176,228.145,19741.397
1277,6,1391,D18-26,460,14,66,14.83,12.269,0.827,0.212,0.208,0,2,0.244,0.678,0.322,0.325,35.7396,45.5743,0.2752,1,0,233.964,261.821,283.368,112072,114,10572,560.327,227.933,19750.12
1278,6,1232,D94-105,340,14,49,14.956,10.744,0.718,0.286,0.285,0,2,0.083,0.665,0.335,0.185,28.1173,37.5804,0.3366,1,0,291.587,311.046,357.476,112135,114,10575,573.985,243.752,19761.267
1279,6,1292,D58-69,460,20,66,12.922,8.825,0.683,0.303,0.304,0,2,0.037,0.653,0.347,0.331,29.5178,60.442,1.0476,1,0,287.331,316.416,332.541,112200,114,10578,617.761,261.671,19775.012
1280,6,1057,D58-69,380,16,54,15.056,10.512,0.698,0.296,0.297,0,2,0.456,0.664,0.336,0.423,60.442,42.4103,0.2983,1,0,260.204,308.256,328.621,112264,114,10581,578.211,246.818,19786.525
1281,6,1039,D69-77,260,9,37,16.374,12.427,0.759,0.243,0.243,0,2,0.098,0.687,0.313,0.337,37.7877,24.5433,0.3505,1,0,271.582,300.47,308.381,112323,114,10583,579.551,239.329,19795.23
1282,6,1174,D58-69,420,18,60,15.805,11.317,0.716,0.3,0.298,0,2,0.088,0.659,0.341,0.178,42.4103,44.9098,0.0589,0,0,293.632,338.957,370.618,112388,114,10586,602.639,255.924,19805.718
1283,6,1066,D35-47,300,12,43,13.303,9.655,0.726,0.279,0.279,0,2,0.497,0.666,0.334,0.466,26.8015,36.8943,0.3766,1,0,287.141,308.874,332.245,112450,114,10589,585.406,246.753,19818.24
1284,6,1007,D69-77,460,19,66,14.369,10.194,0.709,0.288,0.288,0,2,0.291,0.666,0.334,0.359,24.5433,53.0993,1.1635,1,0,266.921,307.144,343.039,112513,114,10592,572.725,243.636,19830.115
1285,6,1293,D86-94,220,7,31,14.265,10.984,0.77,0.226,0.226,0,2,0.307,0.635,0.365,0.495,25.0831,23.1734,0.0761,0,0,281.0,312.178,338.445,112570,114,10594,526.452,218.129,19840.591
1286,6,1143,D26-35,300,12,43,11.366,8.091,0.712,0.279,0.28,0,2,0.322,0.698,0.302,0.297,51.4467,43.1838,0.1606,0,0,283.361,303.972,318.088,112632,114,10597,577.162,243.867,19855.146
1287,6,1114,D35-47,260,12,37,15.469,10.383,0.671,0.324,0.325,0,2,0.255,0.665,0.335,0.439,36.8943,29.4787,0.201,1,0,312.248,342.936,346.912,112699,114,10601,639.076,272.325,19866.994
1288,6,1390,D47-58,340,15,49,15.035,10.095,0.671,0.306,0.308,0,2,0.064,0.692,0.308,0.225,27.7601,38.579,0.3897,1,0,308.165,330.125,351.233,112764,114,10604,603.202,257.039,19879.107
1289,6,1082,D58-69,340,12,49,15.888,12.313,0.775,0.245,0.243,0,2,0.47,0.689,0.311,0.589,42.4103,33.1639,0.218,1,0,267.358,284.578,335.9,112823,114,10606,594.232,244.716,19887.97
1290,6,1202,D35-47,420,18,60,14.598,10.247,0.702,0.3,0.3,0,2,0.068,0.703,0.297,0.269,29.4787,48.6217,0.6494,1,0,314.829,354.922,365.374,112888,114,10609,572.813,245.485,19899.849
1291,6,1058,D58-69,420,19,60,12.809,8.437,0.659,0.317,0.319,0,2,0.061,0.66,0.34,0.19,33.1639,56.8445,0.714,1,0,311.415,337.039,384.283,112954,114,10613,585.0,252.25,19914.181
1292,6,1296,D58-69,340,16,49,15.312,10.299,0.673,0.327,0.327,0,2,0.177,0.65,0.35,0.321,56.8445,39.0724,0.3126,1,0,273.875,300.017,334.616,113021,114,10617,598.247,258.366,19926.152
1293,6,1079,D86-94,300,12,43,13.179,9.767,0.741,0.279,0.277,0,2,0.305,0.71,0.29,0.423,25.0831,37.2413,0.4847,1,0,262.847,304.341,338.924,113083,114,10620,574.697,243.004,19938.529
1294,6,1390,D18-26,300,14,43,11.969,8.304,0.694,0.326,0.324,0,2,0.185,0.668,0.332,0.406,45.5743,44.0427,0.0336,0,0,325.133,342.417,391.525,113150,114,10624,627.66,268.518,19953.088
1295,6,1216,D69-77,420,15,60,14.519,10.902,0.751,0.25,0.25,0,2,0.182,0.674,0.326,0.203,53.0993,45.2,0.1488,0,0,302.012,329.513,370.574,113210,114,10627,546.947,228.931,19963.816
1296,6,1014,D69-77,300,14,43,12.476,7.868,0.631,0.326,0.33,0,2,0.024,0.65,0.35,0.146,53.0993,42.2531,0.2043,1,0,310.121,339.966,376.335,113277,114,10631,607.59,261.494,19978.942
1297,6,1120,D58-69,420,18,60,14.089,10.221,0.725,0.3,0.297,0,2,0.201,0.687,0.313,0.412,39.0724,50.3784,0.2894,1,0,316.733,337.508,365.875,113342,114,10634,597.497,254.124,19990.855
1298,6,1097,D86-94,340,14,49,16.07,11.501,0.716,0.286,0.286,0,2,0.346,0.692,0.308,0.33,37.2413,34.9756,0.0608,0,0,301.48,341.074,340.279,113405,114,10637,567.559,241.503,20001.018
1299,6,1304,D18-26,460,18,66,14.204,10.495,0.739,0.273,0.272,0,2,0.492,0.675,0.325,0.415,45.5743,52.4586,0.1511,0,0,267.841,309.309,309.033,113467,114,10640,573.531,241.645,20012.41
1300,6,1183,D18-26,420,17,60,15.797,11.666,0.738,0.283,0.281,0,2,0.345,0.686,0.314,0.535,45.5743,43.7872,0.0392,0,0,279.345,308.733,338.857,113530,114,10643,570.636,242.223,20022.345
1301,6,1382,D18-26,460,20,66,12.474,8.928,0.716,0.303,0.301,0,2,0.217,0.676,0.324,0.212,45.5743,62.6129,0.3739,1,0,312.329,340.029,371.354,113595,114,10646,626.658,264.785,20035.957
1302,6,1320,D35-47,220,10,31,13.976,9.481,0.678,0.323,0.322,0,2,0.401,0.678,0.322,0.512,48.6217,27.5341,0.4337,1,0,317.122,351.347,372.146,113662,114,10650,608.985,261.532,20048.967
1303,6,1087,D10-18,420,15,60,13.202,10.242,0.776,0.25,0.247,0,2,0.136,0.631,0.369,0.267,37.3725,49.7075,0.3301,1,0,250.666,274.716,288.342,113722,114,10653,543.577,227.752,20060.553
1304,6,1314,D10-18,340,13,49,15.677,11.023,0.703,0.265,0.268,0,2,0.447,0.707,0.293,0.419,49.7075,34.7233,0.3014,1,0,276.796,304.634,334.825,113783,114,10656,597.993,249.093,20071.215
1305,6,1278,D35-47,340,14,49,13.578,9.536,0.702,0.286,0.287,0,2,0.356,0.677,0.323,0.339,27.5341,41.3933,0.5033,1,0,309.748,351.487,352.358,113846,114,10659,616.405,258.599,20083.932
1306,6,1282,D58-69,460,16,66,14.972,11.068,0.739,0.242,0.244,0,2,0.269,0.681,0.319,0.484,50.3784,47.4276,0.0586,0,0,298.486,321.53,354.698,113905,114,10661,594.221,244.341,20094.398
1307,6,1164,D77-86,220,8,31,11.698,8.388,0.717,0.258,0.261,0,2,0.348,0.673,0.327,0.526,35.4295,29.7662,0.1598,0,0,274.418,320.396,327.844,113965,114,10664,552.313,232.019,20108.441
1308,6,1329,D77-86,220,8,31,13.66,9.823,0.719,0.258,0.26,0,2,0.173,0.676,0.324,0.293,35.4295,25.4913,0.2805,1,0,253.338,277.952,310.342,114025,114,10667,565.781,236.733,20120.62
1309,6,1296,D58-69,220,11,31,14.76,9.575,0.649,0.355,0.354,0,2,0.124,0.683,0.317,0.277,50.3784,27.3593,0.4569,1,0,288.862,309.22,338.211,114095,114,10671,618.737,269.784,20133.702
1310,6,1107,D77-86,460,23,66,15.475,9.381,0.606,0.348,0.353,0,2,0.385,0.692,0.308,0.458,25.4913,54.0539,1.1205,1,0,313.246,353.63,343.533,114164,114,10675,629.459,272.583,20146.998
1311,6,1128,D18-26,420,21,60,16.76,10.26,0.612,0.35,0.354,0,2,0.394,0.652,0.348,0.361,62.6129,45.671,0.2706,1,0,325.003,349.148,381.076,114234,114,10679,656.087,282.131,20159.16
1312,6,1142,D86-94,260,11,37,14.87,10.231,0.688,0.297,0.299,0,2,0.148,0.688,0.312,0.331,37.2413,29.4259,0.2099,1,0,259.253,296.225,312.531,114298,114,10682,611.553,258.638,20171.043
1313,6,1239,D26-35,260,13,37,13.055,8.652,0.663,0.351,0.35,0,2,0.117,0.667,0.333,0.165,51.4467,36.3692,0.2931,1,0,314.357,332.965,356.288,114368,114,10686,603.238,263.836,20185.304
1314,6,1019,D35-47,220,11,31,16.723,10.587,0.633,0.355,0.356,0,2,0.465,0.71,0.29,0.537,41.3933,24.1475,0.4166,1,0,279.484,314.977,327.567,114438,114,10690,613.115,267.816,20197.07
1315,6,1148,D69-77,300,15,43,14.075,8.528,0.606,0.349,0.353,0,2,0.484,0.669,0.331,0.447,42.2531,38.7785,0.0822,0,0,317.012,351.726,382.648,114507,114,10694,623.927,270.7,20211.476
1316,6,1393,D58-69,300,14,43,17.774,11.25,0.633,0.326,0.33,0,2,0.023,0.657,0.343,0.137,27.3593,29.6588,0.084,0,0,287.079,313.553,351.008,114574,114,10698,612.863,263.339,20222.204
1317,6,1056,D58-69,460,17,66,11.786,8.682,0.737,0.258,0.258,0,2,0.469,0.687,0.313,0.611,27.3593,61.7265,1.2561,1,0,282.102,329.663,320.476,114634,114,10701,555.442,233.041,20235.862
1318,6,1104,D86-94,380,14,54,15.92,11.295,0.709,0.259,0.262,0,2,0.316,0.678,0.322,0.362,29.4259,37.8514,0.2863,1,0,255.854,283.057,290.959,114694,114,10704,558.541,234.378,20246.135
1319,6,1041,D69-77,340,17,49,15.941,10.556,0.662,0.347,0.346,0,2,0.23,0.68,0.32,0.33,42.2531,38.6963,0.0842,0,0,303.547,342.554,334.722,114763,114,10708,629.947,272.522,20257.894
1320,6,1369,D35-47,380,20,54,14.88,8.706,0.585,0.37,0.375,0,2,0.152,0.688,0.312,0.399,24.1475,47.9585,0.9861,1,0,281.527,302.595,316.945,114835,114,10713,615.986,271.151,20272.198
1321,6,1019,D10-18,380,15,54,16.373,11.562,0.706,0.278,0.279,0,2,0.059,0.681,0.319,0.123,34.7233,37.8934,0.0913,0,0,257.405,303.521,317.746,114897,114,10716,561.0,238.017,20282.234
1322,6,1075,D77-86,220,10,31,14.952,10.071,0.674,0.323,0.323,0,2,0.014,0.657,0.343,0.078,54.0539,25.737,0.5239,1,0,268.441,287.287,309.462,114964,114,10720,642.685,273.327,20294.477
1323,6,1099,D10-18,300,11,43,13.706,9.91,0.723,0.256,0.258,0,2,0.305,0.643,0.357,0.331,34.7233,34.5184,0.0059,0,0,283.691,322.338,322.253,115024,114,10723,586.795,243.75,20306.529
1324,6,1291,D58-69,420,17,60,14.939,10.236,0.685,0.283,0.286,0,2,0.111,0.67,0.33,0.367,61.7265,46.3016,0.2499,1,0,267.761,307.893,347.656,115087,114,10726,586.822,247.888,20318.322
1325,6,1200,D77-86,460,21,66,15.098,9.832,0.651,0.318,0.321,0,2,0.333,0.699,0.301,0.302,25.737,52.9395,1.0569,1,0,305.341,332.67,378.001,115153,114,10730,624.961,266.463,20330.85
1326,6,1312,D35-47,420,20,60,14.671,9.827,0.67,0.333,0.333,0,2,0.252,0.651,0.349,0.494,47.9585,50.8925,0.0612,0,0,287.272,332.187,358.194,115221,114,10734,636.609,272.813,20343.474
1327,6,1120,D10-18,260,11,37,15.324,10.198,0.665,0.297,0.301,0,2,0.005,0.663,0.337,0.296,34.7233,28.5546,0.1777,0,0,291.662,331.535,356.996,115285,114,10737,570.157,244.15,20355.401
1328,6,1168,D69-77,300,15,43,13.853,9.213,0.665,0.349,0.347,0,2,0.173,0.677,0.323,0.191,42.2531,39.4001,0.0675,0,0,287.364,329.709,343.752,115354,114,10741,620.607,269.538,20368.917
1329,6,1342,D94-105,260,14,37,11.447,6.389,0.558,0.378,0.385,0,2,0.156,0.681,0.319,0.411,37.5804,43.1545,0.1483,0,0,290.307,329.196,355.765,115426,114,10746,653.437,285.46,20386.282
1330,6,1140,D86-94,260,13,37,17.81,11.579,0.65,0.351,0.351,0,2,0.288,0.676,0.324,0.508,37.8514,26.6589,0.2957,1,0,291.543,327.964,332.775,115496,114,10750,618.415,269.148,20396.737
1331,6,1027,D86-94,220,11,31,17.155,10.3,0.6,0.355,0.359,0,2,0.114,0.709,0.291,0.156,26.6589,23.54,0.117,0,0,290.637,317.748,361.567,115566,114,10754,634.118,275.167,20408.876
1332,6,1306,D77-86,420,19,60,14.778,10.256,0.694,0.317,0.316,0,2,0.371,0.692,0.308,0.347,52.9395,49.2715,0.0693,0,0,297.822,338.545,361.608,115632,114,10758,584.834,252.192,20420.844
1333,6,1158,D58-69,340,18,49,15.159,9.056,0.597,0.367,0.371,0,2,0.019,0.679,0.321,0.205,46.3016,41.9344,0.0943,0,0,324.358,361.459,393.601,115703,114,10763,617.206,271.124,20434.675
1334,6,1361,D86-94,420,18,60,13.191,9.365,0.71,0.3,0.299,0,2,0.429,0.666,0.334,0.357,26.6589,53.8076,1.0184,1,0,296.799,316.361,343.558,115768,114,10766,605.945,257.081,20447.701
1335,6,1052,D58-69,460,25,66,13.324,8.278,0.621,0.379,0.379,0,2,0.305,0.69,0.31,0.408,46.3016,65.6315,0.4175,1,0,325.28,372.231,361.117,115840,114,10771,647.043,283.283,20462.612
1336,6,1130,D58-69,340,17,49,14.993,9.911,0.661,0.347,0.346,0,2,0.163,0.681,0.319,0.283,65.6315,41.1422,0.3731,1,0,328.882,365.681,399.888,115909,114,10775,645.44,277.945,20475.209
1337,6,1235,D26-35,220,11,31,14.956,9.787,0.654,0.355,0.354,0,2,0.24,0.691,0.309,0.338,36.3692,27.0008,0.2576,1,0,300.819,331.512,344.365,115979,114,10779,606.43,265.476,20488.015
1338,6,1244,D26-35,260,12,37,14.534,9.687,0.667,0.324,0.325,0,2,0.212,0.713,0.287,0.226,27.0008,31.3745,0.162,0,0,297.831,323.234,356.547,116046,114,10783,630.678,269.386,20500.767
1339,6,1077,D77-86,380,19,54,14.602,9.524,0.652,0.352,0.351,0,2,0.25,0.685,0.315,0.31,52.9395,47.5595,0.1016,0,0,298.766,326.602,377.843,116116,114,10787,611.59,266.834,20513.898
1340,6,1181,D86-94,380,19,54,15.717,9.644,0.614,0.352,0.355,0,2,0.074,0.657,0.343,0.119,53.8076,44.1847,0.1788,0,0,328.123,363.266,371.386,116186,114,10791,655.783,282.302,20526.872
1341,6,1391,D18-26,300,13,43,16.469,11.61,0.705,0.302,0.302,0,2,0.23,0.701,0.299,0.372,45.671,30.8949,0.3235,1,0,276.413,305.068,344.33,116251,114,10794,600.148,255.401,20536.993
1342,6,1070,D18-26,260,14,37,15.908,9.758,0.613,0.378,0.379,0,2,0.297,0.679,0.321,0.41,30.8949,31.0523,0.0051,0,0,343.257,361.109,390.578,116323,114,10799,644.199,282.227,20549.978
1343,6,1215,D77-86,380,21,54,15.592,9.541,0.612,0.389,0.389,0,2,0.056,0.68,0.32,0.176,52.9395,47.0133,0.1119,0,0,309.259,355.467,351.044,116396,114,10804,627.331,277.899,20563.308
1344,6,1357,D10-18,460,22,66,13.893,8.848,0.637,0.333,0.336,0,2,0.205,0.689,0.311,0.425,34.7233,58.8613,0.6952,1,0,303.932,339.387,365.192,116464,114,10808,614.687,265.141,20577.206
1345,6,1279,D69-77,380,17,54,13.626,9.215,0.676,0.315,0.316,0,2,0.254,0.675,0.325,0.372,42.2531,48.2117,0.141,0,0,323.778,363.023,371.835,116530,114,10812,591.677,254.309,20590.515
1346,6,1157,D69-77,300,17,43,15.293,8.335,0.545,0.395,0.401,0,3,0.153,0.688,0.312,0.339,42.2531,38.1949,0.096,0,0,321.165,364.524,355.332,116604,114,10817,637.065,282.275,20605.452
1347,6,1206,D86-94,220,10,31,14.769,9.5,0.643,0.323,0.326,0,2,0.352,0.676,0.324,0.561,53.8076,26.0565,0.5157,1,0,268.822,290.648,327.618,116671,114,10821,642.181,273.151,20618.438
